,Unnamed: 0,divisions,title,abstract,subjects,publication,publisher,date,keywords,keyword,lang,translation
15557,15557,['FKIP16'],pengaruh persepsi kampus program mengajar lingkungan keluarga dan kondisi ekonomi keluarga terhadap minat menjadi guru,the faculty of teacher training and education university of lampung is one of the faculties that produces student output as teachers students must have an interest in becoming a teacher when they have graduated from the faculty of teacher training and education university of lampung therefore this study aims to determine the effect of perceptions of the teaching campus program km family environment and family economic conditions on interest in becoming a teacher in fkip students at the university of lampung this research was conducted using a survey method with a quantitative approach the total population in this study was 112 students the sampling technique used is simple random sampling which is 88 samples the data were tested using partial analysis t test and simultaneously f test the results of the research hypothesis indicate that there is a partial and simultaneous influence on the perception of campus teaching programs family environment and family economic conditions on interest in becoming a teacher in fkip students at the university of lampung the results of this study are expected to be a reference in learning especially to increase interest in becoming a teacher for fkip students at the university of lampung,['L1'],Lentera: Jurnal Ilmiah Kependidikan,,,,,en,the faculty of teacher training and education university of lampung is one of the faculties that produces student output as teachers students must have an interest in becoming a teacher when they have graduated from the faculty of teacher training and education university of lampung therefore this study aims to determine the effect of perceptions of the teaching campus program km family environment and family economic conditions on interest in becoming a teacher in fkip students at the university of lampung this research was conducted using a survey method with a quantitative approach the total population in this study was 112 students the sampling technique used is simple random sampling which is 88 samples the data were tested using partial analysis t test and simultaneously f test the results of the research hypothesis indicate that there is a partial and simultaneous influence on the perception of campus teaching programs family environment and family economic conditions on interest in becoming a teacher in fkip students at the university of lampung the results of this study are expected to be a reference in learning especially to increase interest in becoming a teacher for fkip students at the university of lampung
15558,15558,,using multimedia in business communication learning case studies to improve vocational students business presentations,unemployment in indonesia is more dominated by smk graduates compared to other graduates this phenomenon indicates that learning at smk must be improved immediately this study aims to provide an overview of multimedia learning enhancing vocational students business presentation competence this research focuses on knowing the differences in business presentation competencies between vocational school students majoring in marketing who use multimediabased digital touch this study used a quasiexperimental design this study s population was class x students majoring in vocational school marketing in bandar lampung with a sample the experimental class was class x pm 1 smk pgri bandar lampung while the control class was class x pm 1 smk negeri 7 bandar lampung this study revealed significant differences in business presentation competencies between the experimental and control groups the use of multimedia learning can improve the competence of business presentations,['L1'],Al-Ishlah Jurnal Pendidikan,Al Ishlah,,,,en,unemployment in indonesia is more dominated by smk graduates compared to other graduates this phenomenon indicates that learning at smk must be improved immediately this study aims to provide an overview of multimedia learning enhancing vocational students business presentation competence this research focuses on knowing the differences in business presentation competencies between vocational school students majoring in marketing who use multimediabased digital touch this study used a quasiexperimental design this study s population was class x students majoring in vocational school marketing in bandar lampung with a sample the experimental class was class x pm 1 smk pgri bandar lampung while the control class was class x pm 1 smk negeri 7 bandar lampung this study revealed significant differences in business presentation competencies between the experimental and control groups the use of multimedia learning can improve the competence of business presentations
15559,15559,['FKIP16'],building student selfdirected learning through virtual and flipped classroom,online lectures are often identified with the number of assignments given to students resulting in an ineffective lecture process the obstacle often complained about is online learning by teachers only by providing material on online virtual tolls without paying attention to selfdirected learning this article aims to understand students selfdirected learning especially with virtual learning and flipped classrooms this article uses literary study methods related to virtual and flipped classrooms to help students improve their ability to diagnose learning needs formulate goals identify learning materials and references and implement strategies and evaluate learning outcomes,['L1'],,,,,,en,online lectures are often identified with the number of assignments given to students resulting in an ineffective lecture process the obstacle often complained about is online learning by teachers only by providing material on online virtual tolls without paying attention to selfdirected learning this article aims to understand students selfdirected learning especially with virtual learning and flipped classrooms this article uses literary study methods related to virtual and flipped classrooms to help students improve their ability to diagnose learning needs formulate goals identify learning materials and references and implement strategies and evaluate learning outcomes
15560,15560,['FKIP16'],character and design of education learning competence business presentation of vocational school students,this study attempts to identify the characteristics and design of learning media needed to improve the competency of business presentations of vocational students the research was conducted on class x students at the vocational school of marketing surakarta city a qualitative method with a descriptive approach was employed in this study data collection was undertaken through observation interviews literature study and documentation besides data were analyzed through data reduction data presentation and concluding the validity of the data analysis technique used source triangulation the results of this study reveal the character and media design that can support the improvement of vocational students business presentations including explanatory manipulative interactive supporting learning materials easy to use and can foster student interest in learning all of the characteristics of the learning media should be designed into a single unit of media or commonly known as multimedia,['L1'],,,,,,en,this study attempts to identify the characteristics and design of learning media needed to improve the competency of business presentations of vocational students the research was conducted on class x students at the vocational school of marketing surakarta city a qualitative method with a descriptive approach was employed in this study data collection was undertaken through observation interviews literature study and documentation besides data were analyzed through data reduction data presentation and concluding the validity of the data analysis technique used source triangulation the results of this study reveal the character and media design that can support the improvement of vocational students business presentations including explanatory manipulative interactive supporting learning materials easy to use and can foster student interest in learning all of the characteristics of the learning media should be designed into a single unit of media or commonly known as multimedia
15561,15561,['FKIP16'],problem learning repatriation students in the lampung province,this study points out to analyze the learning problems faced by repatriation students in lampung province repatriation students are children of indonesian workers tki who come from malaysia they have the same rights as other indonesian children in general due to differences in learning places they face many obstacles in the learning process therefore further research is needed regarding the problems faced by repatriation students especially in lampung province a qualitative descriptive approach was employed in this research related to data collection techniques observation interviews literature study and documentation were conducted data were analyzed through data reduction data presentation and concluding the validity of the data analysis technique performed source triangulation this study shows that repatriated students experience several learning constraints including language customs culture food relationships and ways of learning therefore educators are expected to provide special treatment so that learning objectives can be achieved optimally,['L1'],,,,,,en,this study points out to analyze the learning problems faced by repatriation students in lampung province repatriation students are children of indonesian workers tki who come from malaysia they have the same rights as other indonesian children in general due to differences in learning places they face many obstacles in the learning process therefore further research is needed regarding the problems faced by repatriation students especially in lampung province a qualitative descriptive approach was employed in this research related to data collection techniques observation interviews literature study and documentation were conducted data were analyzed through data reduction data presentation and concluding the validity of the data analysis technique performed source triangulation this study shows that repatriated students experience several learning constraints including language customs culture food relationships and ways of learning therefore educators are expected to provide special treatment so that learning objectives can be achieved optimally
15562,15562,['FMIPA1'],measuring of cassava starch content by using strain gauge sensor,"it has been realized an instrument for measuring cassava starch content digitally based on specific gravity method the instrument is designed using strain gauge which packing in load cell as a mass sensor hx711 analog to digital converter arduino uno as a data processor lcd and personal computer the principles of this instrument are using specific gravity method which is based on differences of cassava mass in the air and the water cassava starch content calculated by arduino using sungzikaw equation and displayed in lcd screen the result showed that the instrument capable measure cassava starch content with the maximum capacity of 2,0 kg and average percentage error of less than 1,5%",['QC'],The 2nd International Conference on Applied Sciences Mathematics and Informatics,,,,,en,"it has been realized an instrument for measuring cassava starch content digitally based on specific gravity method the instrument is designed using strain gauge which packing in load cell as a mass sensor hx711 analog to digital converter arduino uno as a data processor lcd and personal computer the principles of this instrument are using specific gravity method which is based on differences of cassava mass in the air and the water cassava starch content calculated by arduino using sungzikaw equation and displayed in lcd screen the result showed that the instrument capable measure cassava starch content with the maximum capacity of 2,0 kg and average percentage error of less than 1,5%"
15563,15563,['FMIPA1'],measuring of cassava starch content by using strain gauge sensor,"it has been realized an instrument for measuring cassava starch content digitally based on specific gravity method the instrument is designed using strain gauge which packing in load cell as a mass sensor hx711 analog to digital converter arduino uno as a data processor lcd and personal computer the principles of this instrument are using specific gravity method which is based on differences of cassava mass in the air and the water cassava starch content calculated by arduino using sungzikaw equation and displayed in lcd screen the result showed that the instrument capable measure cassava starch content with the maximum capacity of 2,0 kg and average percentage error of less than 1,5%",['QC'],IOP Conference Series: Materials Science and Engineerings,"Institute of Physics, IOP Publishing",,,,en,"it has been realized an instrument for measuring cassava starch content digitally based on specific gravity method the instrument is designed using strain gauge which packing in load cell as a mass sensor hx711 analog to digital converter arduino uno as a data processor lcd and personal computer the principles of this instrument are using specific gravity method which is based on differences of cassava mass in the air and the water cassava starch content calculated by arduino using sungzikaw equation and displayed in lcd screen the result showed that the instrument capable measure cassava starch content with the maximum capacity of 2,0 kg and average percentage error of less than 1,5%"
15564,15564,['FP26'],hasil review hubungan performa kerja petani dengan produktivitas padi di desa sidosari kecamatan natar kabupaten lampung selatan,hasil review jurnal suluh pembangunan journal of extension and development,['S1'],,Jurnal Suluh Pembangunan: Journal of Extension and Development,,,,en,hasil review jurnal suluh pembangunan journal of extension and development
15565,15565,,critical thinking skills and student self concept on student learning outcomes by applying the inquiry model,the purpose of this study was to determine and analyze the effect of critical thinking skills and students self concept on student learning outcomes by applying the inquiry model to class viii students of smp negeri 2 bakauheni south lampung this research method is a quantitative research with the type of survey research the population in this study amounted to 93 students the sample used in this study amounted to 90 students the sampling technique used is simple random sampling this study uses data collection techniques using observation questionnaires documentation literature study the results of this study indicate that 1 the effect of critical thinking skills on student learning outcomes can be shown by the value of r square 0.556 or the contribution of critical thinking skills to student learning outcomes of 55.6% 2 the influence of self concept on learning outcomes can be indicated by the value of r square 0.564 or it means that the contribution of self concept to learning outcomes is 56.4% 3 the effect of critical thinking skills and self concept variables on learning outcomes is 0.565 this means that the influence of critical thinking skills and self concept variables on the learning outcomes of class viii students of smp negeri 2 bakauheni is 56.5% these results indicate that critical thinking skills and selfconcept have an influence on learning outcomes by 56.5%,['L1'],International Journal of Multicultural and Multireligious Understanding (IJMMU),"Centre for Policy Research and International Studies-Principal at Global Institute for Multidisciplinary Knowledge and Responsible Future, Germany",,,,en,the purpose of this study was to determine and analyze the effect of critical thinking skills and students self concept on student learning outcomes by applying the inquiry model to class viii students of smp negeri 2 bakauheni south lampung this research method is a quantitative research with the type of survey research the population in this study amounted to 93 students the sample used in this study amounted to 90 students the sampling technique used is simple random sampling this study uses data collection techniques using observation questionnaires documentation literature study the results of this study indicate that 1 the effect of critical thinking skills on student learning outcomes can be shown by the value of r square 0.556 or the contribution of critical thinking skills to student learning outcomes of 55.6% 2 the influence of self concept on learning outcomes can be indicated by the value of r square 0.564 or it means that the contribution of self concept to learning outcomes is 56.4% 3 the effect of critical thinking skills and self concept variables on learning outcomes is 0.565 this means that the influence of critical thinking skills and self concept variables on the learning outcomes of class viii students of smp negeri 2 bakauheni is 56.5% these results indicate that critical thinking skills and selfconcept have an influence on learning outcomes by 56.5%
15566,15566,,cek plagiasi artikel the effect of executive competence and integrity on employee performance motivation as a mediation,cek plagiasi artikel the effect of executive competence and integrity on employee performance motivation as a mediation,['HB'],"Asian Journal of Economics, Business and Accounting",,,,,en,cek plagiasi artikel the effect of executive competence and integrity on employee performance motivation as a mediation
15567,15567,['FP5'],erosion prediction with sediment delivery ratio apprroach of sekampung watershed,erosion is one of the problem in the sekampung watershed increased rate of erosion would increase amount of sediment that entering the river the sekampung watershed sekampung is quite important in lampung province because it is used as a source of agricultural irrigation hydropower hydroelectric power plant and will be planned as water supply to pdam regional drinking water company therefore the amount of sediment carried by the river flow needs to be researched this reasearch aimed to estimate the erosion in sekampung watershed this research used two methods to estimate the erosion there are sdr sediment delivery ratio methode and usle universal soil loss equation method and that were calculated with the help of gis geographic information system the amount of erosion using sdr method to 58.49 tons ha yr meanwhile estimation of erosion by usle method were 112.86 tons ha yr,['S1'],1st Shield International Conference 2016,,,,,en,erosion is one of the problem in the sekampung watershed increased rate of erosion would increase amount of sediment that entering the river the sekampung watershed sekampung is quite important in lampung province because it is used as a source of agricultural irrigation hydropower hydroelectric power plant and will be planned as water supply to pdam regional drinking water company therefore the amount of sediment carried by the river flow needs to be researched this reasearch aimed to estimate the erosion in sekampung watershed this research used two methods to estimate the erosion there are sdr sediment delivery ratio methode and usle universal soil loss equation method and that were calculated with the help of gis geographic information system the amount of erosion using sdr method to 58.49 tons ha yr meanwhile estimation of erosion by usle method were 112.86 tons ha yr
15568,15568,['FP5'],peer review prosiding erosion prediction with sediment delivery ratio apprroach of sekampung watershed proceedings international conference 1st shield 2016,erosion is one of the problem in the sekampung watershed increased rate of erosion would increase amount of sediment that entering the river the sekampung watershed sekampung is quite important in lampung province because it is used as a source of agricultural irrigation hydropower hydroelectric power plant and will be planned as water supply to pdam regional drinking water company therefore the amount of sediment carried by the river flow needs to be researched this reasearch aimed to estimate the erosion in sekampung watershed this research used two methods to estimate the erosion there are sdr sediment delivery ratio methode and usle universal soil loss equation method and that were calculated with the help of gis geographic information system the amount of erosion using sdr method to 58.49 tons ha yr meanwhile estimation of erosion by usle method were 112.86 tons ha yr,['S1'],,POSTGRADUATE PROGRAM UNIVERSITY OF LAMPUNG AND RESEARCH AND COMMUNITY SERVICE OF UNIVERSITY OF LAMPUNG,,,,en,erosion is one of the problem in the sekampung watershed increased rate of erosion would increase amount of sediment that entering the river the sekampung watershed sekampung is quite important in lampung province because it is used as a source of agricultural irrigation hydropower hydroelectric power plant and will be planned as water supply to pdam regional drinking water company therefore the amount of sediment carried by the river flow needs to be researched this reasearch aimed to estimate the erosion in sekampung watershed this research used two methods to estimate the erosion there are sdr sediment delivery ratio methode and usle universal soil loss equation method and that were calculated with the help of gis geographic information system the amount of erosion using sdr method to 58.49 tons ha yr meanwhile estimation of erosion by usle method were 112.86 tons ha yr
15569,15569,['FH3'],the model of handling cases of violence against women based on local wisdom of lampung people,violence against women has now become a national and international strategic issue formation of violence against women formally is based on the criminal code and the criminal procedure code through the criminal justice system mechanism but in its implementation in the majority of indigenous communities in indonesia especially in lampung indigenous communities handling cases of violence against women is actually done through local wisdom mechanisms through customary institutions violence against women in lampung society and several indigenous peoples in indonesia in addition to violating state law is also a violation of customary criminal law in lampung traditional law this matter is regulated in cepalo in lampung s local wisdom violence against women also means humiliating the large family of women victims of piil pesenggiri therefore handling cases must involve all parties ranging from victims perpetrators families community leaders traditional leaders and village officials the handling of cases of local wisdom based on lampung community is closely related to the concept of criminal mediation through a restorative justice approach where the recovery of victims and peace are the main objectives in the perspective of criminal law reform regulations need to be made that elaborate local wisdom especially the people of lampung in handling violence against women namely through the affirmation and registration of a peace certificate to the court so that it is expected to have force furthermore the diversion method in juvenile justice can also be used as a model for handling cases of violence against women especially cases of minor violence such as mild domestic violence sexual harassment without physical contact in the future it is necessary to strictly regulate the authority of discretion carried out by the police in setting aside cases of violence against women,['K1'],Shield International Conference all right reserved,"Post Graduate Program, University Of Lampung , Instirute of research and community service",,,,en,violence against women has now become a national and international strategic issue formation of violence against women formally is based on the criminal code and the criminal procedure code through the criminal justice system mechanism but in its implementation in the majority of indigenous communities in indonesia especially in lampung indigenous communities handling cases of violence against women is actually done through local wisdom mechanisms through customary institutions violence against women in lampung society and several indigenous peoples in indonesia in addition to violating state law is also a violation of customary criminal law in lampung traditional law this matter is regulated in cepalo in lampung s local wisdom violence against women also means humiliating the large family of women victims of piil pesenggiri therefore handling cases must involve all parties ranging from victims perpetrators families community leaders traditional leaders and village officials the handling of cases of local wisdom based on lampung community is closely related to the concept of criminal mediation through a restorative justice approach where the recovery of victims and peace are the main objectives in the perspective of criminal law reform regulations need to be made that elaborate local wisdom especially the people of lampung in handling violence against women namely through the affirmation and registration of a peace certificate to the court so that it is expected to have force furthermore the diversion method in juvenile justice can also be used as a model for handling cases of violence against women especially cases of minor violence such as mild domestic violence sexual harassment without physical contact in the future it is necessary to strictly regulate the authority of discretion carried out by the police in setting aside cases of violence against women
15570,15570,['FMIPA4'],antialopecia activity of alkaloids group from noni fruit against dihydrotestosteroneinduced male rabbits and its molecular mechanism in vivo and in silico studies,androgenic alopecia aa is a condition that most commonly affects adult men and is caused by an increase in the hormone dihydrotestosterone dht in the hair follicles antialopecia drugs should be discovered for hair follicles to enter the anagen growth phase therefore this study evaluated the hair growthpromoting activity of noni fruit s water ethyl acetate nhexane fractions and subfractions from the active fraction in the alopecia male white rabbit model the matias method was modified by inducing rabbits using dht for 17 days followed by topical application of noni fruit solution for 21 days meanwhile hair growth was evaluated by histological observation of the follicular density and the anagen telogen a t ratio in skin tissue in the first stage five groups of male white rabbits were studied to obtain the active fraction dht minoxidil as standard dht vehicle nacmc 1% dht fw dht fea and dht fh the fea as the active fraction was followed by opencolumn chromatography separation dcm methanol with a gradient of 10% to produce subfractions in the second stage the six main subfraction groups of male rabbits studied were dht fea-1 to dht fea-6 the follicular density of groups fea-3 was 78.00 1.52 compared with 31.55 1.64 and 80.12 1.02 in the vehicle and minoxidil groups additionally group fea-3 showed large numbers of anagen follicles with an a t ratio of 1.64 1 compared to the vehicle group of 1 1.50 and 1.39 1 for minoxidil control group fea-3 was identified by lcms ms qtof followed by molecular docking to the androgen receptor pdb 4k7a causing alopecia the results showed that three alkaloid compounds with skeleton piperazine and piperidine namely compounds 2 4.99 kcal mol 3 4.60 kcal mol and 4 4.57 kcal mol had a binding affinity similar to minoxidil with also has alkaloid skeleton piperidine pyrimidine 4.83 kcal mol the dynamic behavior showed the stability of all androgen receptor compounds with good rmsd smsf and sasa values after being studied with 100 ns molecular dynamics md simulations this study produced a common thread in discovering a class of alkaloid compounds as inhibitors of androgen receptors that cause alopecia aa dihydrotestosterone dht noni fruit morinda citrifolia l anagen telogen ratio molecular docking dynamics simulation,['Q1'],pharmaceuticals,,,,['androgenic alopecia'],en,androgenic alopecia aa is a condition that most commonly affects adult men and is caused by an increase in the hormone dihydrotestosterone dht in the hair follicles antialopecia drugs should be discovered for hair follicles to enter the anagen growth phase therefore this study evaluated the hair growthpromoting activity of noni fruit s water ethyl acetate nhexane fractions and subfractions from the active fraction in the alopecia male white rabbit model the matias method was modified by inducing rabbits using dht for 17 days followed by topical application of noni fruit solution for 21 days meanwhile hair growth was evaluated by histological observation of the follicular density and the anagen telogen a t ratio in skin tissue in the first stage five groups of male white rabbits were studied to obtain the active fraction dht minoxidil as standard dht vehicle nacmc 1% dht fw dht fea and dht fh the fea as the active fraction was followed by opencolumn chromatography separation dcm methanol with a gradient of 10% to produce subfractions in the second stage the six main subfraction groups of male rabbits studied were dht fea-1 to dht fea-6 the follicular density of groups fea-3 was 78.00 1.52 compared with 31.55 1.64 and 80.12 1.02 in the vehicle and minoxidil groups additionally group fea-3 showed large numbers of anagen follicles with an a t ratio of 1.64 1 compared to the vehicle group of 1 1.50 and 1.39 1 for minoxidil control group fea-3 was identified by lcms ms qtof followed by molecular docking to the androgen receptor pdb 4k7a causing alopecia the results showed that three alkaloid compounds with skeleton piperazine and piperidine namely compounds 2 4.99 kcal mol 3 4.60 kcal mol and 4 4.57 kcal mol had a binding affinity similar to minoxidil with also has alkaloid skeleton piperidine pyrimidine 4.83 kcal mol the dynamic behavior showed the stability of all androgen receptor compounds with good rmsd smsf and sasa values after being studied with 100 ns molecular dynamics md simulations this study produced a common thread in discovering a class of alkaloid compounds as inhibitors of androgen receptors that cause alopecia aa dihydrotestosterone dht noni fruit morinda citrifolia l anagen telogen ratio molecular docking dynamics simulation
15571,15571,['FKIP5'],the principal visionair leadership of islamic integrated elementary school baitul jannah bandar lampung,visionary leadership is the leadership of the principal who can be an alternative model of leadership style of the principal to advance the institution he leads in the future by analyzing and describing how the principal creates formulates transforms and implements the school s vision and mission in integrated islamic primary schools this study was designed with a phenomenological qualitative method the principal as the center of the informant to complete the information needed by the assistant informant the results of this study are that the principal of sdit is 1 the head of the visionary school 2 the islamic primary school implements teacher and student guidance to achieve the vision of the integrated islamic school mission 3 this sdit has good output for education marked by effective school 4 have a commitment to form student character in noble character 5 have academic and non academic achievements 6 output of students can be received in favorite junior high schools in bandar lampung or outside bandar lampung 7 school characteristics,['L1'],IOSR Journal of Research & Method in Education (IOSR-JRME),,,,,en,visionary leadership is the leadership of the principal who can be an alternative model of leadership style of the principal to advance the institution he leads in the future by analyzing and describing how the principal creates formulates transforms and implements the school s vision and mission in integrated islamic primary schools this study was designed with a phenomenological qualitative method the principal as the center of the informant to complete the information needed by the assistant informant the results of this study are that the principal of sdit is 1 the head of the visionary school 2 the islamic primary school implements teacher and student guidance to achieve the vision of the integrated islamic school mission 3 this sdit has good output for education marked by effective school 4 have a commitment to form student character in noble character 5 have academic and non academic achievements 6 output of students can be received in favorite junior high schools in bandar lampung or outside bandar lampung 7 school characteristics
15572,15572,['FMIPA2'],immersion in sea cucumber s steroid extract to increase male production of juvenile freshwater crayfish,one of the ways to increase the production for aquaculture is through the cultivation of monosexuals by ensuring genital reversal from which energy for reproduction is diverted towards growth masculinization has been identified as one of the most prominent techniques where sex development was directed from female to male this approach only altered the phenotype and not the genotype the red claw crayfish cherax quadricarinatus was a relatively new commercial commodity and the males were known to grow faster than females hence it was proposed to use monocultures comprising an allmale population to increase yield using steroid hormone synthetic 17αmethyltestosterone however this technique generated residues that detrimentally affect human health the environment and cultivated organisms therefore finding new safe natural steroid sources was essential and one of which is exploring of natural hormones extracted from the viscera of sea cucumbers holothuria scabra jaeger this study focused on the determination of male formation and testosterone levels among juvenile crayfish after immersing in sea cucumber steroid extract scse a completely random design with factorial was used with two variables encompassing the varied doses 0 2 4 mg l 2 mg l 17αmethyl testosterone as control group and immersion times of 18 and 30 h the result showed the dosedependent ability of scse increase the male genital formation and promote the testosterone level of juvenile crayfish in addition the testosterone was influenced by dose and immersion duration time with the highest level of testosterone observed in treatments of 4 mg l scse with 30 h immersion was 0.248 ng ml while the male percentage was 77% in conclusion the combination of dose and immersion time significantly affected growth and testosterone levels,['Q1'],Fisheries and Aquatic Sciences,,,,,en,one of the ways to increase the production for aquaculture is through the cultivation of monosexuals by ensuring genital reversal from which energy for reproduction is diverted towards growth masculinization has been identified as one of the most prominent techniques where sex development was directed from female to male this approach only altered the phenotype and not the genotype the red claw crayfish cherax quadricarinatus was a relatively new commercial commodity and the males were known to grow faster than females hence it was proposed to use monocultures comprising an allmale population to increase yield using steroid hormone synthetic 17αmethyltestosterone however this technique generated residues that detrimentally affect human health the environment and cultivated organisms therefore finding new safe natural steroid sources was essential and one of which is exploring of natural hormones extracted from the viscera of sea cucumbers holothuria scabra jaeger this study focused on the determination of male formation and testosterone levels among juvenile crayfish after immersing in sea cucumber steroid extract scse a completely random design with factorial was used with two variables encompassing the varied doses 0 2 4 mg l 2 mg l 17αmethyl testosterone as control group and immersion times of 18 and 30 h the result showed the dosedependent ability of scse increase the male genital formation and promote the testosterone level of juvenile crayfish in addition the testosterone was influenced by dose and immersion duration time with the highest level of testosterone observed in treatments of 4 mg l scse with 30 h immersion was 0.248 ng ml while the male percentage was 77% in conclusion the combination of dose and immersion time significantly affected growth and testosterone levels
15573,15573,['FKIP24'],revolusi indonesia dalam perspektif pro dan kontra pers nasional periode pasca proklamasi hingga tercapainya pengakuan kedaulatan,the revolutionof independenceperiod was a time when the indonesian people fought to maintain independence at this time the indonesian people were faced with two choices in defending indonesian independence namely by physically fighting through military actions or negotiating through diplomatic during the revolution newspapers had an important role because they were able to voice their views attitudes and stances firmly and frontally to a wide audience in response to events in indonesia after the beginning of independence at the beginning of the indonesian revolution there were already many press media both circulating nationally and locally at the time of the revolution the national press can be categorized into two namely the revolutionary national press and thecounterrevolutionary national press the purpose of this study is to find out about the pros and cons that occurred in the national press in an effort to maintain independence during the indonesian revolution the method used in this study is a historical research method with data collection techniques using documentation techniques and literature techniques contemporaneous newspapers as primary sources used in this study were the newspapers merdeka warta indonesia lasjkar and kedaulatan rakjat the results showed that the revolutionary national press wanted to maintain indonesian independence by fighting and the counterrevolutionary national press wanted to maintain indonesian independence by negotiating the two presses competed with each other to rally public opinion in making decisions to defend indonesian independence through various rubrics and opinions published in their newspapers,['D1'],Jurnal Pendidikan Sejarah,Program Magister Pendidikan Sejarah,,,,en,the revolutionof independenceperiod was a time when the indonesian people fought to maintain independence at this time the indonesian people were faced with two choices in defending indonesian independence namely by physically fighting through military actions or negotiating through diplomatic during the revolution newspapers had an important role because they were able to voice their views attitudes and stances firmly and frontally to a wide audience in response to events in indonesia after the beginning of independence at the beginning of the indonesian revolution there were already many press media both circulating nationally and locally at the time of the revolution the national press can be categorized into two namely the revolutionary national press and thecounterrevolutionary national press the purpose of this study is to find out about the pros and cons that occurred in the national press in an effort to maintain independence during the indonesian revolution the method used in this study is a historical research method with data collection techniques using documentation techniques and literature techniques contemporaneous newspapers as primary sources used in this study were the newspapers merdeka warta indonesia lasjkar and kedaulatan rakjat the results showed that the revolutionary national press wanted to maintain indonesian independence by fighting and the counterrevolutionary national press wanted to maintain indonesian independence by negotiating the two presses competed with each other to rally public opinion in making decisions to defend indonesian independence through various rubrics and opinions published in their newspapers
15574,15574,,efikasi herbisida parakuat diklorida terhadap pertumbuhan gulma dan tanaman serta hasil kedelai glycine max l merr,the presence of weeds in soybean cultivation causes a decrease in quality and production therefore we need a management action namely weed control one method of controlling weeds is chemically using herbicides the herbicide used in this study was the herbicide paraquat dichloride the herbicide is contact in nature so it is expected to quickly control weeds this study aims to determine the dose of herbicide paraquat dichloride which is effective in controlling weeds on soybean cultivation to determine whether there has been a change in weed composition due to the application of herbicide paraquat dichloride and to determine whether there is phytotoxicity and inhibition of growth and yield of soybean due to the application of herbicide paraquat dichloride the research was conducted in the land of farmers in pemanggilan natar district south lampung regency and the weed laboratory of the faculty of agriculture university of lampung from february to may 2019 the study used a randomized block design rbd with four replications and six treatments namely the herbicide paraquat dichloride dose of 405 g ha 540 g ha 675 g ha 810 g ha manual weeding and control homogeneity of various data was tested by bartlett s test data additivity was tested by tukey s test and mean differences were tested with least significant difference lsd at the 5% level the results showed that paraquat dichloride herbicide dose of 405-810 g ha was effective in controlling total weeds broad leaf weeds grass class weeds and dominant weeds croton hirtus mimosa invisa rottboellia exaltata and synedrella nodiflora in the soybean plant area up to 6 week after application the herbicide paraquat dichloride caused changes in weed composition between 29-49% at 3 weeks after application and 23-38% at 6 weeks after application the application of the herbicide paraquat dichloride at a dose of 405-810 g ha caused mild phytotoxicity with a toxicity range of 5 20% a dose of 405 810 g ha did not inhibit growth and soybean production was lower in herbicide treatment doses of 405-675 g ha,['S1'],Agrotek Tropika,Jurusan Agroteknologi Fakultas Pertanian universitas Lampung,,,,en,the presence of weeds in soybean cultivation causes a decrease in quality and production therefore we need a management action namely weed control one method of controlling weeds is chemically using herbicides the herbicide used in this study was the herbicide paraquat dichloride the herbicide is contact in nature so it is expected to quickly control weeds this study aims to determine the dose of herbicide paraquat dichloride which is effective in controlling weeds on soybean cultivation to determine whether there has been a change in weed composition due to the application of herbicide paraquat dichloride and to determine whether there is phytotoxicity and inhibition of growth and yield of soybean due to the application of herbicide paraquat dichloride the research was conducted in the land of farmers in pemanggilan natar district south lampung regency and the weed laboratory of the faculty of agriculture university of lampung from february to may 2019 the study used a randomized block design rbd with four replications and six treatments namely the herbicide paraquat dichloride dose of 405 g ha 540 g ha 675 g ha 810 g ha manual weeding and control homogeneity of various data was tested by bartlett s test data additivity was tested by tukey s test and mean differences were tested with least significant difference lsd at the 5% level the results showed that paraquat dichloride herbicide dose of 405-810 g ha was effective in controlling total weeds broad leaf weeds grass class weeds and dominant weeds croton hirtus mimosa invisa rottboellia exaltata and synedrella nodiflora in the soybean plant area up to 6 week after application the herbicide paraquat dichloride caused changes in weed composition between 29-49% at 3 weeks after application and 23-38% at 6 weeks after application the application of the herbicide paraquat dichloride at a dose of 405-810 g ha caused mild phytotoxicity with a toxicity range of 5 20% a dose of 405 810 g ha did not inhibit growth and soybean production was lower in herbicide treatment doses of 405-675 g ha
