,divisions,title,abstract,subjects,publication,publisher,date,keywords,keyword,lang,translation
1141,['FP2'],the growth and yield responses of two bean cultivars to organic and inorganic nitrogen sources,the productivity of beans is increased by selecting the best cultivar and applying fertilizers according to the needs of the plant in addition the application of highyielding cultivar and n fertilizers with the right dosage could be used to increase the yield therefore the objective of this study is to determine the effect of nitrogen sources on the growth and yield of two bean cultivars a 5 2 factorial treatment was used in a randomized block design with three replications the first factor is the perkasa and lebat-3 cultivar the second is organic and inorganic nitrogen fertilizer namely control urea 100 kg ha-1 as well as 10 20 and 30% concentrations of liquid organic fertilizer from leucaena leaves the results showed that the use of liquid organic fertilizers derived from leucaena could be used as an alternative to nitrogen fertilization furthermore the 20% concentration treatment produced the highest number of trifoliate leaves 8.81 leaves and dry weight 4.52 g based on the results the use of 20% liquid organic fertilizer with perkasa cultivar showed the best effect on the number of pods per plant 13.38 and yield 846.67 kg ha-1 the technology of liquid organic fertilizers from leucaena leaves could be recommended for bean organic production,['S1'],Biodiversitas Journal of Biological Diversity,Society for Indonesian Biodiversity,2022-03-05,,,en,"Produktivitas kacang meningkat dengan memilih kultivar terbaik dan menerapkan pupuk sesuai dengan kebutuhan tanaman selain penerapan kultivar tinggi dan pupuk N dengan dosis yang tepat dapat digunakan untuk meningkatkan hasil karena itu tujuan penelitian ini adalahTentukan pengaruh sumber nitrogen pada pertumbuhan dan hasil dua kultivar kacang. Perawatan faktorial 5 2 digunakan dalam desain blok acak dengan tiga replikasi faktor pertama adalah kultivar Perkasa dan LEBAT-3 yang kedua adalah pupuk nitrogen organik dan anorganik.Kontrol urea 100 kg ha-1 serta 10 20 dan 30% konsentrasi pupuk organik cair dari Leucaena meninggalkan hasil menunjukkan bahwa penggunaan pupuk organik cair yang berasal dari Leucaena dapat digunakan sebagai alternatif untuk fertilisasi nitrogen lebih jauh dari konsentrasi 20% 20% untuk konsentrasi 20%, konsentrasi 20% 20%, konsentrasi 20% 20%, konsentrasi 20% 20%.Pengobatan Diproduksi Jumlah Tertinggi Daun Trifoliate 8,81 Daun dan Berat Kering 4,52 g Berdasarkan Hasil Penggunaan 20% Pupuk Organik Cairan dengan Perkasa Cultivar menunjukkan efek terbaik pada jumlah polong per tanaman 13,38 dan menghasilkan 846,67 kg ha-1Teknologi pupuk organik cair dari daun Leucaena dapat direkomendasikan untuk produksi organik kacang"
1142,['FP25'],peer review artikel pengaruh campuran ekstrak fermentasi pupuk kandang sapi sebagai subtitusi nutrisi ab mix pada tanaman pakcoy dengan sistem hidroponik,ab mix is a hydroponic nutrient that contains complete nutrients but the price is relatively expensive so an alternative is needed to replace it this study aims to 1 determine whether fermentation extract from a mixture of cow manure with gamal leaf or african leaf or moringa leaf can be used as a nutrient substitute for ab mix 2 study the percentage of fermentation extract from a mixture of cow manure with gamal leaf or african leaf or moringa leaf that can be used as nutrient substitutes for ab mix this research used completely randomized block design which consisted of 7 treatments they were p0 100% ab mix p1 75% ab mix 25% fermentation extract of cow manure and gamal leaves p2 50% ab mix 50% fermentation extract of cow manure and gamal leaves p3 75% ab mix 25% fermentation extract of cow manure and african leaves p4 50% ab mix 50% fermentation extract of cow manure and african leaves p5 75% ab mix 25% fermentation extract of cow manure and moringa leaves and p6 50% ab mix 50% fermentation extract of cow manure and moringa leaves each treatment contained 6 replications the results showed that the 25% treatment of mixed fermented extract of cow manure with gamal leaves or african leaves or moringa leaves gave the same effect as ab mix nutrition but the best fresh weight of plant was obtained from the treatment of 75% ab mix 25% fermented extract mixed with cow manure and gamal leaves,['S1'],,"Faculty of Agriculture, Panji Sakti University",2022-03-30,,,en,"AB Mix adalah nutrisi hidroponik yang mengandung nutrisi lengkap tetapi harganya relatif mahal sehingga diperlukan alternatif untuk menggantikannya, penelitian ini bertujuan untuk menentukan apakah ekstrak fermentasi dari campuran kotoran sapi dengan daun gamal atau daun Afrika atau daun kelor dapatDigunakan sebagai pengganti nutrisi untuk studi AB Mix 2 Persentase ekstrak fermentasi dari campuran kotoran sapi dengan daun gamal atau daun Afrika atau daun kelor yang dapat digunakan sebagai pengganti nutrisi untuk campuran AB. Penelitian ini menggunakan desain blok acak sepenuhnya yang terdiri dari7 Perawatan Mereka adalah P0 100% AB Mix P1 75% AB Campuran 25% Ekstrak Fermentasi Kotoran Sapi dan Daun Gamal P2 50% AB Campuran 50% Ekstrak Fermentasi Kotoran Sapi dan Daun Gamal P3 75% AB Campuran 25% Ekstrak Fermentasi SapiKotoran dan Daun Afrika P4 50% AB Campuran 50% Ekstrak Fermentasi Kotoran Sapi dan Daun Afrika P5 75% AB Campuran 25% Ekstrak Fermentasi Kotoran Sapi dan Daun Moringa dan P6 50% AB Campuran 50% Ekstrak Fermentasi Kotoran Sapi dan Daun Kelori MoringaaSetiap perlakuan yang mengandung 6 replikasi hasilnya menunjukkan bahwa perlakuan 25% dari ekstrak fermentasi pupuk sapi dengan daun gamal atau daun Afrika atau daun kelor memberikan efek yang sama dengan nutrisi campuran AB tetapi berat segar tanaman terbaik diperoleh dari perlakuan terhadap75% AB Mix 25% Ekstrak fermentasi dicampur dengan kotoran sapi dan daun gamal"
1143,['FP25'],similarity rate turnitin ok pengaruh campuran ekstrak fermentasi pupuk kandang sapi sebagai subtitusi nutrisi ab mix pada tanaman pakcoy dengan sistem hidroponik,ab mix is a hydroponic nutrient that contains complete nutrients but the price is relatively expensive so an alternative is needed to replace it this study aims to 1 determine whether fermentation extract from a mixture of cow manure with gamal leaf or african leaf or moringa leaf can be used as a nutrient substitute for ab mix 2 study the percentage of fermentation extract from a mixture of cow manure with gamal leaf or african leaf or moringa leaf that can be used as nutrient substitutes for ab mix this research used completely randomized block design which consisted of 7 treatments they were p0 100% ab mix p1 75% ab mix 25% fermentation extract of cow manure and gamal leaves p2 50% ab mix 50% fermentation extract of cow manure and gamal leaves p3 75% ab mix 25% fermentation extract of cow manure and african leaves p4 50% ab mix 50% fermentation extract of cow manure and african leaves p5 75% ab mix 25% fermentation extract of cow manure and moringa leaves and p6 50% ab mix 50% fermentation extract of cow manure and moringa leaves each treatment contained 6 replications the results showed that the 25% treatment of mixed fermented extract of cow manure with gamal leaves or african leaves or moringa leaves gave the same effect as ab mix nutrition but the best fresh weight of plant was obtained from the treatment of 75% ab mix 25% fermented extract mixed with cow manure and gamal leaves,['S1'],,"Universitas Panji Sakti, Denpasar, Indonesia",2022-03-10,,,en,"AB Mix adalah nutrisi hidroponik yang mengandung nutrisi lengkap tetapi harganya relatif mahal sehingga diperlukan alternatif untuk menggantikannya, penelitian ini bertujuan untuk menentukan apakah ekstrak fermentasi dari campuran kotoran sapi dengan daun gamal atau daun Afrika atau daun kelor dapatDigunakan sebagai pengganti nutrisi untuk studi AB Mix 2 Persentase ekstrak fermentasi dari campuran kotoran sapi dengan daun gamal atau daun Afrika atau daun kelor yang dapat digunakan sebagai pengganti nutrisi untuk campuran AB. Penelitian ini menggunakan desain blok acak sepenuhnya yang terdiri dari7 Perawatan Mereka adalah P0 100% AB Mix P1 75% AB Campuran 25% Ekstrak Fermentasi Kotoran Sapi dan Daun Gamal P2 50% AB Campuran 50% Ekstrak Fermentasi Kotoran Sapi dan Daun Gamal P3 75% AB Campuran 25% Ekstrak Fermentasi SapiKotoran dan Daun Afrika P4 50% AB Campuran 50% Ekstrak Fermentasi Kotoran Sapi dan Daun Afrika P5 75% AB Campuran 25% Ekstrak Fermentasi Kotoran Sapi dan Daun Moringa dan P6 50% AB Campuran 50% Ekstrak Fermentasi Kotoran Sapi dan Daun Kelori MoringaaSetiap perlakuan yang mengandung 6 replikasi hasilnya menunjukkan bahwa perlakuan 25% dari ekstrak fermentasi pupuk sapi dengan daun gamal atau daun Afrika atau daun kelor memberikan efek yang sama dengan nutrisi campuran AB tetapi berat segar tanaman terbaik diperoleh dari perlakuan terhadap75% AB Mix 25% Ekstrak fermentasi dicampur dengan kotoran sapi dan daun gamal"
1144,['FP25'],similarity rate pengaruh campuran ekstrak fermentasi pupuk kandang sapi sebagai subtitusi nutrisi ab mix pada tanaman pakcoy dengan sistem hidroponik,ab mix is a hydroponic nutrient that contains complete nutrients but the price is relatively expensive so an alternative is needed to replace it this study aims to 1 determine whether fermentation extract from a mixture of cow manure with gamal leaf or african leaf or moringa leaf can be used as a nutrient substitute for ab mix 2 study the percentage of fermentation extract from a mixture of cow manure with gamal leaf or african leaf or moringa leaf that can be used as nutrient substitutes for ab mix this research used completely randomized block design which consisted of 7 treatments they were p0 100% ab mix p1 75% ab mix 25% fermentation extract of cow manure and gamal leaves p2 50% ab mix 50% fermentation extract of cow manure and gamal leaves p3 75% ab mix 25% fermentation extract of cow manure and african leaves p4 50% ab mix 50% fermentation extract of cow manure and african leaves p5 75% ab mix 25% fermentation extract of cow manure and moringa leaves and p6 50% ab mix 50% fermentation extract of cow manure and moringa leaves each treatment contained 6 replications the results showed that the 25% treatment of mixed fermented extract of cow manure with gamal leaves or african leaves or moringa leaves gave the same effect as ab mix nutrition but the best fresh weight of plant was obtained from the treatment of 75% ab mix 25% fermented extract mixed with cow manure and gamal leaves,['S1'],,"Universitas Panji Sakti, Denpasar, Indonesia",2022-03-10,,,en,"AB Mix adalah nutrisi hidroponik yang mengandung nutrisi lengkap tetapi harganya relatif mahal sehingga diperlukan alternatif untuk menggantikannya, penelitian ini bertujuan untuk menentukan apakah ekstrak fermentasi dari campuran kotoran sapi dengan daun gamal atau daun Afrika atau daun kelor dapatDigunakan sebagai pengganti nutrisi untuk studi AB Mix 2 Persentase ekstrak fermentasi dari campuran kotoran sapi dengan daun gamal atau daun Afrika atau daun kelor yang dapat digunakan sebagai pengganti nutrisi untuk campuran AB. Penelitian ini menggunakan desain blok acak sepenuhnya yang terdiri dari7 Perawatan Mereka adalah P0 100% AB Mix P1 75% AB Campuran 25% Ekstrak Fermentasi Kotoran Sapi dan Daun Gamal P2 50% AB Campuran 50% Ekstrak Fermentasi Kotoran Sapi dan Daun Gamal P3 75% AB Campuran 25% Ekstrak Fermentasi SapiKotoran dan Daun Afrika P4 50% AB Campuran 50% Ekstrak Fermentasi Kotoran Sapi dan Daun Afrika P5 75% AB Campuran 25% Ekstrak Fermentasi Kotoran Sapi dan Daun Moringa dan P6 50% AB Campuran 50% Ekstrak Fermentasi Kotoran Sapi dan Daun Kelori MoringaaSetiap perlakuan yang mengandung 6 replikasi hasilnya menunjukkan bahwa perlakuan 25% dari ekstrak fermentasi pupuk sapi dengan daun gamal atau daun Afrika atau daun kelor memberikan efek yang sama dengan nutrisi campuran AB tetapi berat segar tanaman terbaik diperoleh dari perlakuan terhadap75% AB Mix 25% Ekstrak fermentasi dicampur dengan kotoran sapi dan daun gamal"
1145,['FP25'],korespondensi artikel the effect of seaweed sargassum sp and plant extract combinations on the growth of mustard plant brassica juncea l grown in hydroponic wick system,nutrient solution is an important factor for the growth and quality of hydroponic plants however the price is getting more expensive seaweed is abundantly available along tropical coast the study was conducted to determine the best combination of extract of brown seaweed sargassum sp combined with coconut husk lamtoro leaves moringa leaves or african leaves that fit to the nutritional quality of ab mix as hydroponic nutrition for mustard plants this research was conducted in the greenhouse of the faculty of agriculture universitas lampung the design used was a completely randomized design with six replications the treatments consisted of six types of treatment namely ab mix nutrition brown seaweed seaweed and lamtoro leaf seaweed and coconut fiber seaweed and moringa leaf seaweed and african leaf results showed that the organic nutrient solution extracting from the mixture of brown seaweed with lamtoro leaf or coconut fiber or moringa leaf or african leaf has not been able to fit the quality of ab mix nutrition for mustard plants in the hydroponic wick system however among those treatments the best fresh weight of mustard was found on the treatment of the combination between brown seaweed and lamtoro leaf which was 51.08% from total fresh weight from control ab mix,['S1'],,Universitas Sebelas Maret UNS,2022-10-30,,,en,"Larutan nutrisi adalah faktor penting untuk pertumbuhan dan kualitas tanaman hidroponik namun harganya mendapatkan rumput laut yang lebih mahal tersedia secara berlimpah di sepanjang pantai tropis penelitian ini dilakukan untuk menentukan kombinasi terbaik dari ekstrak rumput rumput laut coklat Sargassum SP yang dikombinasikan dengan daun lamtor sekam kelapa kusas kelapa kelapaDaun Moringa atau Daun Afrika yang sesuai dengan kualitas gizi campuran AB sebagai nutrisi hidroponik untuk tanaman mustard yang penelitian ini dilakukan di rumah kaca fakultas pertanian universitas lampung desain yang digunakan adalah desain yang sepenuhnya acak dengan enam replikasi. Perawatan terdiri dari enamJenis Perawatan yaitu AB campuran nutrisi rumput laut rumput laut coklat dan rumput laut daun lamtoro dan rumput laut serat kelapa dan hasil rumput laut daun kelor dan hasil daun Afrika menunjukkan bahwa larutan nutrisi organik yang mengekstraksi dari campuran rumput laut coklat dengan daun lamtoro atau serat kelapa atau daun moringa atau AfrikaDaun belum mampu sesuai dengan kualitas nutrisi campuran AB untuk tanaman mustard dalam sistem sumbu hidroponik namun di antara perawatan tersebut, berat segar terbaik mustard ditemukan pada pengobatan kombinasi antara rumput laut coklat dan daun lamtoro yang 51,08% dariTotal berat segar dari campuran AB campuran"
1146,['FP25'],similarity rate the effect of seaweed sargassum sp and plant extract combinations on the growth of mustard plant brassica juncea l grown in hydroponic wick system,nutrient solution is an important factor for the growth and quality of hydroponic plants however the price is getting more expensive seaweed is abundantly available along tropical coast the study was conducted to determine the best combination of extract of brown seaweed sargassum sp combined with coconut husk lamtoro leaves moringa leaves or african leaves that fit to the nutritional quality of ab mix as hydroponic nutrition for mustard plants this research was conducted in the greenhouse of the faculty of agriculture universitas lampung the design used was a completely randomized design with six replications the treatments consisted of six types of treatment namely ab mix nutrition brown seaweed seaweed and lamtoro leaf seaweed and coconut fiber seaweed and moringa leaf seaweed and african leaf results showed that the organic nutrient solution extracting from the mixture of brown seaweed with lamtoro leaf or coconut fiber or moringa leaf or african leaf has not been able to fit the quality of ab mix nutrition for mustard plants in the hydroponic wick system however among those treatments the best fresh weight of mustard was found on the treatment of the combination between brown seaweed and lamtoro leaf which was 51.08% from total fresh weight from control ab mix,['S1'],,Universitas Sebelas Maret UNS,2022-10-30,,,en,"Larutan nutrisi adalah faktor penting untuk pertumbuhan dan kualitas tanaman hidroponik namun harganya mendapatkan rumput laut yang lebih mahal tersedia secara berlimpah di sepanjang pantai tropis penelitian ini dilakukan untuk menentukan kombinasi terbaik dari ekstrak rumput rumput laut coklat Sargassum SP yang dikombinasikan dengan daun lamtor sekam kelapa kusas kelapa kelapaDaun Moringa atau Daun Afrika yang sesuai dengan kualitas gizi campuran AB sebagai nutrisi hidroponik untuk tanaman mustard yang penelitian ini dilakukan di rumah kaca fakultas pertanian universitas lampung desain yang digunakan adalah desain yang sepenuhnya acak dengan enam replikasi. Perawatan terdiri dari enamJenis Perawatan yaitu AB campuran nutrisi rumput laut rumput laut coklat dan rumput laut daun lamtoro dan rumput laut serat kelapa dan hasil rumput laut daun kelor dan hasil daun Afrika menunjukkan bahwa larutan nutrisi organik yang mengekstraksi dari campuran rumput laut coklat dengan daun lamtoro atau serat kelapa atau daun moringa atau AfrikaDaun belum mampu sesuai dengan kualitas nutrisi campuran AB untuk tanaman mustard dalam sistem sumbu hidroponik namun di antara perawatan tersebut, berat segar terbaik mustard ditemukan pada pengobatan kombinasi antara rumput laut coklat dan daun lamtoro yang 51,08% dariTotal berat segar dari campuran AB campuran"
1147,['FP25'],the effect of seaweed sargassum sp and plant extract combinations on the growth of mustard plant brassica juncea l grown in hydroponic wick system,nutrient solution is an important factor for the growth and quality of hydroponic plants however the price is getting more expensive seaweed is abundantly available along tropical coast the study was conducted to determine the best combination of extract of brown seaweed sargassum sp combined with coconut husk lamtoro leaves moringa leaves or african leaves that fit to the nutritional quality of ab mix as hydroponic nutrition for mustard plants this research was conducted in the greenhouse of the faculty of agriculture universitas lampung the design used was a completely randomized design with six replications the treatments consisted of six types of treatment namely ab mix nutrition brown seaweed seaweed and lamtoro leaf seaweed and coconut fiber seaweed and moringa leaf seaweed and african leaf results showed that the organic nutrient solution extracting from the mixture of brown seaweed with lamtoro leaf or coconut fiber or moringa leaf or african leaf has not been able to fit the quality of ab mix nutrition for mustard plants in the hydroponic wick system however among those treatments the best fresh weight of mustard was found on the treatment of the combination between brown seaweed and lamtoro leaf which was 51.08% from total fresh weight from control ab mix,['S1'],Caraka Tani Journal of Sustainable Agriculture,Universitas Sebelas Maret UNS,2022-10-15,,,en,"Larutan nutrisi adalah faktor penting untuk pertumbuhan dan kualitas tanaman hidroponik namun harganya mendapatkan rumput laut yang lebih mahal tersedia secara berlimpah di sepanjang pantai tropis penelitian ini dilakukan untuk menentukan kombinasi terbaik dari ekstrak rumput rumput laut coklat Sargassum SP yang dikombinasikan dengan daun lamtor sekam kelapa kusas kelapa kelapaDaun Moringa atau Daun Afrika yang sesuai dengan kualitas gizi campuran AB sebagai nutrisi hidroponik untuk tanaman mustard yang penelitian ini dilakukan di rumah kaca fakultas pertanian universitas lampung desain yang digunakan adalah desain yang sepenuhnya acak dengan enam replikasi. Perawatan terdiri dari enamJenis Perawatan yaitu AB campuran nutrisi rumput laut rumput laut coklat dan rumput laut daun lamtoro dan rumput laut serat kelapa dan hasil rumput laut daun kelor dan hasil daun Afrika menunjukkan bahwa larutan nutrisi organik yang mengekstraksi dari campuran rumput laut coklat dengan daun lamtoro atau serat kelapa atau daun moringa atau AfrikaDaun belum mampu sesuai dengan kualitas nutrisi campuran AB untuk tanaman mustard dalam sistem sumbu hidroponik namun di antara perawatan tersebut, berat segar terbaik mustard ditemukan pada pengobatan kombinasi antara rumput laut coklat dan daun lamtoro yang 51,08% dariTotal berat segar dari campuran AB campuran"
1148,['FP25'],korespondensi caraka tani ok the effect of seaweed sargassum sp and plant extract combinations on the growth of mustard plant brassica juncea l grown in hydroponic wick system,nutrient solution is an important factor for the growth and quality of hydroponic plants however the price is getting more expensive seaweed is abundantly available along tropical coast the study was conducted to determine the best combination of extract of brown seaweed sargassum sp combined with coconut husk lamtoro leaves moringa leaves or african leaves that fit to the nutritional quality of ab mix as hydroponic nutrition for mustard plants this research was conducted in the greenhouse of the faculty of agriculture universitas lampung the design used was a completely randomized design with six replications the treatments consisted of six types of treatment namely ab mix nutrition brown seaweed seaweed and lamtoro leaf seaweed and coconut fiber seaweed and moringa leaf seaweed and african leaf results showed that the organic nutrient solution extracting from the mixture of brown seaweed with lamtoro leaf or coconut fiber or moringa leaf or african leaf has not been able to fit the quality of ab mix nutrition for mustard plants in the hydroponic wick system however among those treatments the best fresh weight of mustard was found on the treatment of the combination between brown seaweed and lamtoro leaf which was 51.08% from total fresh weight from control ab mix,['S1'],,"Faculty of Agriculture, Universitas Sebelas Maret, Indonesia",2022-10-10,,,en,"Larutan nutrisi adalah faktor penting untuk pertumbuhan dan kualitas tanaman hidroponik namun harganya mendapatkan rumput laut yang lebih mahal tersedia secara berlimpah di sepanjang pantai tropis penelitian ini dilakukan untuk menentukan kombinasi terbaik dari ekstrak rumput rumput laut coklat Sargassum SP yang dikombinasikan dengan daun lamtor sekam kelapa kusas kelapa kelapaDaun Moringa atau Daun Afrika yang sesuai dengan kualitas gizi campuran AB sebagai nutrisi hidroponik untuk tanaman mustard yang penelitian ini dilakukan di rumah kaca fakultas pertanian universitas lampung desain yang digunakan adalah desain yang sepenuhnya acak dengan enam replikasi. Perawatan terdiri dari enamJenis Perawatan yaitu AB campuran nutrisi rumput laut rumput laut coklat dan rumput laut daun lamtoro dan rumput laut serat kelapa dan hasil rumput laut daun kelor dan hasil daun Afrika menunjukkan bahwa larutan nutrisi organik yang mengekstraksi dari campuran rumput laut coklat dengan daun lamtoro atau serat kelapa atau daun moringa atau AfrikaDaun belum mampu sesuai dengan kualitas nutrisi campuran AB untuk tanaman mustard dalam sistem sumbu hidroponik namun di antara perawatan tersebut, berat segar terbaik mustard ditemukan pada pengobatan kombinasi antara rumput laut coklat dan daun lamtoro yang 51,08% dariTotal berat segar dari campuran AB campuran"
1149,['FP25'],similarity rate turnitin ok the effect of seaweed sargassum sp and plant extract combinations on the growth of mustard plant brassica juncea l grown in hydroponic wick system,nutrient solution is an important factor for the growth and quality of hydroponic plants however the price is getting more expensive seaweed is abundantly available along tropical coast the study was conducted to determine the best combination of extract of brown seaweed sargassum sp combined with coconut husk lamtoro leaves moringa leaves or african leaves that fit to the nutritional quality of ab mix as hydroponic nutrition for mustard plants this research was conducted in the greenhouse of the faculty of agriculture universitas lampung the design used was a completely randomized design with six replications the treatments consisted of six types of treatment namely ab mix nutrition brown seaweed seaweed and lamtoro leaf seaweed and coconut fiber seaweed and moringa leaf seaweed and african leaf results showed that the organic nutrient solution extracting from the mixture of brown seaweed with lamtoro leaf or coconut fiber or moringa leaf or african leaf has not been able to fit the quality of ab mix utrition for mustard plants in the hydroponic wick system however among those treatments the best fresh weight of mustard was found on the treatment of the combination between brown seaweed and lamtoro leaf which was 51.08% from total fresh weight from control ab mix,['S1'],,"Faculty of Agriculture, Universitas Sebelas Maret, Indonesia",2022-10-10,,,en,"Larutan nutrisi adalah faktor penting untuk pertumbuhan dan kualitas tanaman hidroponik namun harganya mendapatkan rumput laut yang lebih mahal tersedia secara berlimpah di sepanjang pantai tropis penelitian ini dilakukan untuk menentukan kombinasi terbaik dari ekstrak rumput rumput laut coklat Sargassum SP yang dikombinasikan dengan daun lamtor sekam kelapa kusas kelapa kelapaDaun Moringa atau Daun Afrika yang sesuai dengan kualitas gizi campuran AB sebagai nutrisi hidroponik untuk tanaman mustard yang penelitian ini dilakukan di rumah kaca fakultas pertanian universitas lampung desain yang digunakan adalah desain yang sepenuhnya acak dengan enam replikasi. Perawatan terdiri dari enamJenis Perawatan yaitu AB campuran nutrisi rumput laut rumput laut coklat dan rumput laut daun lamtoro dan rumput laut serat kelapa dan hasil rumput laut daun kelor dan hasil daun Afrika menunjukkan bahwa larutan nutrisi organik yang mengekstraksi dari campuran rumput laut coklat dengan daun lamtoro atau serat kelapa atau daun moringa atau AfrikaDaun belum mampu sesuai dengan kualitas ab trition campuran untuk tanaman mustard dalam sistem sumbu hidroponik namun di antara perawatan tersebut, berat segar terbaik mustard ditemukan pada pengobatan kombinasi antara rumput laut coklat dan daun lamtoro yang 51,08% dariTotal berat segar dari campuran AB campuran"
1150,['FP1'],epuasan dan loyalitas konsumen bolu lapis legit selera rasa bandar lampung,"thei study aimsi toi analyze the levels of satisfaction andi loyaltyi ofi consumers toi the purchase of lapis legit sponge cake in selera rasa bandar lampung this research was conducted in lapis legit selera rasa bandari lampungi the research method used is a survey method the sampling technique used was accidental samplingi the numbers respondents was 55 costumers the analysis method used is the i customeri satisfactioni indexi csii analysisi andi thei loyaltyi pyramidi thei resultsi showedi thati lapisi legiti selera rasa consumers were satisfied with a high level of satisfaction csi 68,85% the consumer loyalty pyramid was at the level of liking the brand meaning that consumers really like the brand of lapis legit selera rasa and willing to bear the transition costs key words consumer satisfaction lapis legit cake loyalty",['S1'],JIIA (Jurnal Ilmu-Ilmu Agribisnis),Universitas Lampung,2022-02,,,en,Penelitian mereka bertujuan untuk menganalisis tingkat kepuasan dan loyalitas konsumen untuk pembelian kue spons legit legit di selera rasa bandar lampung penelitian ini dilakukan di lapis legit selera rasa bandari lampungi metode penelitian yang digunakan adalah metode survei teknik pengambilan sampel yang digunakan adalah adalah adalah adalah teknik pengambilan sampel yang digunakanSamplingi yang tidak disengaja jumlah responden adalah 55 pelanggan Metode analisis yang digunakan adalah I CUSTOMERI kepuasan indeksi CSII analisis dan saya loyalyi pyramidi thei hasilnya.berada pada tingkat menyukai merek yang berarti bahwa konsumen sangat menyukai merek Lapis Legit Selera Rasa dan bersedia menanggung biaya transisi kata -kata kunci kepuasan konsumen Lapis Legit Cake Loyalty
1151,['FT7'],sustainable design implementation measuring environmental impact and user responsibility,sustainable design in product development has multiple roles in addressing an increased level of sustainability this includes reducing resource consumption and modifying user behaviors to become more ecofriendly however these functions are typically assessed separately despite a proposed mutual correlation this paper proposes a framework for defining this correlation by using the correlated functions in parallel one can enhance the product development process and this will strengthen the use of sustainable design as a powerful design tool for future products a practical approach for implementation is needed which should show the benefit of the design both from the environmental aspect and a change in the responsibility of users the primary goal of this manuscript is to propose an approach to fill this gap using experiments to explore the effect of a washing machine modification project in indonesia resource consumption while doing the laundry is measured as a representation of the environmental impact while the users predisposition for environmental responsibility inclination is analyzed by scaling the responsibility the results show that the sustainable design strategy is effective in reducing the environmental impact while simultaneously increasing the environmental responsibility of users further study is required to define the correlation between the measured factors to formulate a welldeveloped theory related to this correlation,"['T1', 'TA', 'TD', 'TJ']",International Journal of Automation Technology,Fuji Technology Press Ltd,2022-11-05,,,en,Desain berkelanjutan dalam pengembangan produk memiliki banyak peran dalam menangani peningkatan tingkat keberlanjutan ini termasuk mengurangi konsumsi sumber daya dan memodifikasi perilaku pengguna untuk menjadi lebih ramah lingkungan namun fungsi -fungsi ini biasanya dinilai secara terpisah meskipun ada korelasi timbal balik yang diusulkan. Makalah ini mengusulkan kerangka kerja untuk mendefinisikan korelasi ini oleh dengan korelasi ini meskipun ada korelasi timbal balik yang diusulkan. Makalah ini mengusulkan kerangka kerja untuk mendefinisikan korelasi ini dengan dengan dengan baik meskipun ada korelasi timbal balik yang diusulkan.Menggunakan fungsi yang berkorelasi secara paralel seseorang dapat meningkatkan proses pengembangan produk dan ini akan memperkuat penggunaan desain berkelanjutan sebagai alat desain yang kuat untuk produk masa depan pendekatan praktis untuk implementasi diperlukan yang harus menunjukkan manfaat dari desain baik dari aspek lingkungandan perubahan tanggung jawab pengguna tujuan utama dari naskah ini adalah untuk mengusulkan pendekatan untuk mengisi kesenjangan ini menggunakan eksperimen untuk mengeksplorasi efek proyek modifikasi mesin cuci di konsumsi sumber daya Indonesia saat mencuci diukur sebagai representasi dari tersebutDampak Lingkungan Sementara pengguna kecenderungan untuk kecenderungan tanggung jawab lingkungan dianalisis dengan meningkatkan tanggung jawab hasil menunjukkan bahwa strategi desain yang berkelanjutan efektif dalam mengurangi dampak lingkungan sambil secara bersamaan meningkatkan tanggung jawab lingkungan dari studi lebih lanjut diperlukan untuk menentukan korelasi antara yang diukur yang diukurFaktor -faktor untuk merumuskan teori yang berkembang dengan baik terkait dengan korelasi ini
