,divisions,title,abstract,subjects,publication,publisher,date,keywords,keyword,lang,translation
4567,['FP5'],the disturbance of sediment transport balance in mangrove forest east lampung lampung,mangrove ecosystem in coastal area of east lampung regency had had serious disturbance the disturbance of sediment transport balance in the coastal of east lampung regency affected the mangrove ecosystem a lot this research aimed to determine the disturbance of sediment transport balance and mangrove ecosystem that affected the coastal area of east lampung regency the result of this research showed the disturbance of sediment transport balance and mangrove ecosystem happened through 3 phases phases 1 abrasion process increased but it had not passed the balanced limit and also the wide of mangrove ecosystem phase ii the abrasion process was getting increased and passes the balanced limit phase iii the abrasion process was getting increased passed the mangrove ecosystem limit the cause of the balanced disturbance was carrying capacity of the coastal area of east lampung had ecosystem disturbance,['SD'],Agricultura,"University of Agricultural Sciences and Veterinary Medicine, Cluj-Napoca, Romania",2020,,,en,Ekosistem bakau di daerah pesisir Kabupaten Lampung Timur mengalami gangguan serius gangguan keseimbangan transportasi sedimen di pesisir Kabupaten Lampung Timur mempengaruhi banyak ekosistem bakau yang bertujuan untuk menentukan gangguan keseimbangan transportasi sedimen dan ekosistem mangrove yang mempengaruhi pantai ini.Area East Lampung Regency Hasil dari penelitian ini menunjukkan gangguan keseimbangan transportasi sedimen dan ekosistem mangrove terjadi melalui 3 fase fase 1 proses abrasi meningkat tetapi belum melewati batas seimbang dan juga luasnya ekosistem mangrove fase II.bertambah dan lulus batas Batas Fase III. Proses abrasi semakin meningkat melewati batas ekosistem bakau yang menyebabkan gangguan seimbang membawa kapasitas daerah pesisir Lampung Timur mengalami gangguan ekosistem
4568,['FP5'],similarity check the disturbance of sediment transport balance in mangrove forest east lampung lampung,mangrove ecosystem in coastal area of east lampung regency had had serious disturbance the disturbance of sediment transport balance in the coastal of east lampung regency affected the mangrove ecosystem a lot this research aimed to determine the disturbance of sediment transport balance and mangrove ecosystem that affected the coastal area of east lampung regency the result of this research showed the disturbance of sediment transport balance and mangrove ecosystem happened through 3 phases phases 1 abrasion process increased but it had not passed the balanced limit and also the wide of mangrove ecosystem phase ii the abrasion process was getting increased and passes the balanced limit phase iii the abrasion process was getting increased passed the mangrove ecosystem limit the cause of the balanced disturbance was carrying capacity of the coastal area of east lampung had ecosystem disturbance,['S1'],,Agricultura,2020,,,en,Ekosistem bakau di daerah pesisir Kabupaten Lampung Timur mengalami gangguan serius gangguan keseimbangan transportasi sedimen di pesisir Kabupaten Lampung Timur mempengaruhi banyak ekosistem bakau yang bertujuan untuk menentukan gangguan keseimbangan transportasi sedimen dan ekosistem mangrove yang mempengaruhi pantai ini.Area East Lampung Regency Hasil dari penelitian ini menunjukkan gangguan keseimbangan transportasi sedimen dan ekosistem mangrove terjadi melalui 3 fase fase 1 proses abrasi meningkat tetapi belum melewati batas seimbang dan juga luasnya ekosistem mangrove fase II.bertambah dan lulus batas Batas Fase III. Proses abrasi semakin meningkat melewati batas ekosistem bakau yang menyebabkan gangguan seimbang membawa kapasitas daerah pesisir Lampung Timur mengalami gangguan ekosistem
4569,['FP1'],pengaruh program upaya khusus upsus terhadap produktivitas biaya pokok produksi dan pendapatan usahatani jagung di kabupaten lampung timur,"abstract corn is one of the food crops that substitutes rice in indonesia in 2011-2014 its production had been smaller than its needs and losses to increase its production the government had implemented upaya khusus upsus program since 2015 the upsus implementation is successful if yield increases production standard cost decreases and profit increases the objective of this study is to analyze the impacts of the upsus on those three variables the sampel respondents were chosen by the simple random sampling method the total respondents were 26 corn farmers from three districts and two villages in each district respondents were interviewed for their farm budget in the four seasons i e rainy season 2014 2015 dry season 2015 rainy season 2017 2018 and dry season 2018 therefore the total observation was 104t he dependent variables were yield production standard cost and profit the independent variables were upsus location and season data were analyzed by the multiple linear regression model the results of this study was that upsus has statistically significant impact on increasing its yield α 1% decreasing its production standard cost α 5% and increasing its profit α 1% the corn yield increased from 4,88 ton ha to 5,54 ton ha i e increase 13% the corn production standard cost decreased from idr2,054 kg to idr1,747 kg i e decrease 15% the corn profit increased from idr6.21 million ha to idr8.26 million ha i e increase 33% key words corn nonupsus production standard cost profit upsus yield",['S1'],Jurnal Ilmu-Ilmu Agribisnis,Juruan Agribisnis Fakultas Pertanian Universitas Lampung,2020-11,,,en,"Corn Abstrak adalah salah satu tanaman pangan yang menggantikan padi di Indonesia pada 2011-2014 produksinya lebih kecil dari kebutuhan dan kerugiannya untuk meningkatkan produksinya yang telah diterapkan pemerintah Upaya Khusus Upsus sejak 2015 Implementasi UPSUS berhasil jika hasil meningkatkan produksi produksiBiaya standar berkurang dan laba meningkatkan tujuan dari penelitian ini adalah untuk menganalisis dampak UPSU pada ketiga variabel tersebut, responden Sampel dipilih dengan metode pengambilan sampel acak sederhana, total responden adalah 26 petani jagung dari tiga distrik dan dua desa di setiap kabupatenResponden diwawancarai untuk anggaran pertanian mereka dalam empat musim musim hujan 2014 2015 musim kemarau 2015 musim hujan 2017 2018 dan musim kemarau 2018 oleh karena itu total pengamatan adalah 104T variabel dependennya adalah hasil standar produksi dan laba variabel independen adalah lokasi upsus danData musim dianalisis dengan model regresi linier berganda hasil penelitian ini adalah bahwa UPSU memiliki dampak yang signifikan secara statistik pada peningkatan hasil α 1% mengurangi biaya standar produksinya α 5% dan meningkatkan laba α 1% hasil jagung meningkat dari 4, 88 ton ha hingga 5,54 ton ha I e meningkat 13% Biaya standar produksi jagung menurun dari IDR2.054 kg menjadi IDR1.747 kg I E berkurang 15% laba jagung meningkat dari IDR6.21 juta ha menjadi IDR8.26 juta ha ha haSaya meningkatkan 33% kata kunci jagung nonupsus produksi produksi biaya keuntungan upsus"
4570,['FP3'],the role of hcg in jelawat fish leptobarbus hoevenii breeding in indonesia,abstract jelawat fish l hoevenii is a fish that is easily found in southeast asia including indonesia it has high economic value and good nutrition content so many farmers are encouraged to do jelawat fish aquaculture activity one of the problem is the availability of quality seeds that cannot be fulfilled and depend on natural stock the solution is using hcg human chrorionic gonadotropin this study used three treatments p1 hcg 0 iu kg p2 hcg 300 iu kg and p3 hcg 600 iu kg the results showed that the injection of hcg was effective to increase the spawning and reproductive performance of jelawat fish with optimal results in the 600 iu kg treatment these treatments showed a 100% ovulation rate 8 hours latency time 121.333 eggs fecundity 1.183 mm egg diameter 86.16% fertilization rate 87.48% hatching rate 94.88% survival rate and larvae abnormality of 0 hudaidah s aziz mia santanumurti mb tarsim 2020 the role of hcg in jelawat fish leptobarbus hoevenii breeding in indonesia eurasia j biosci 14 1-7 2020 hudaidah et al this is an openaccess article distributed under the terms of the creative commons attribution license,['SH'],EurAsian journal of Biosciences,,2020-11,,"['food security', 'hcg', 'hatchery', 'jelawat fish']",en,Abstrak Jelawat Fish l hoevenii adalah ikan yang mudah ditemukan di Asia Tenggara termasuk Indonesia. Ini memiliki nilai ekonomi yang tinggi dan kandungan nutrisi yang baik sehingga banyak petani didorong untuk melakukan aktivitas akuakultur ikan jelawat salah satu masalah adalah ketersediaan benih berkualitas yang tidak bisa terjadiDipenuhi dan bergantung pada stok alami Solusinya menggunakan hcg human chrorionic gonadotropin penelitian ini menggunakan tiga perawatan p1 hcg 0 iu kg p2 hcg 300 iu kg dan p3 hcg 600 iu kg hasilnya menunjukkan bahwa injeksi hCG efektif untuk meningkatkan spawning dan spawning
4571,['FMIPA1'],deep learning for detection cassava leaf disease,"in this research an intelligent system for detecting cassava leaf disease has been developed by utilizing the mobilenetv2 deep learning model and displaying it using a python graphical user interface gui there are five disease classes used in this study namely cassava bacterial blight cbb cassava brown steak disease cbsd cassava green mite cgm and cassava mosaic disease cmd and healthy the results showed that the overall accuracy of the test data obtained was 65,6% the gui application program was made to be operated efficiently for beginners and can be used by cassava farmers in the field",['QC'],,,2020,,,en,"Dalam penelitian ini sistem cerdas untuk mendeteksi penyakit daun singkong telah dikembangkan dengan memanfaatkan model pembelajaran mendalam mobileNetv2 dan menampilkannya menggunakan antarmuka pengguna grafis python gui ada lima kelas penyakit yang digunakan dalam penelitian ini yaitu bakteri bakteri CBB Cassava Brown Steak Disease CBSD CBSAVA CASSAVA CBB CASSAVA STEAK STEAK CBB CBSD CASSAVA CASSAVA CBB CASSAVA STEAK BROWN STEAK CBBSD CASSAVA CASSAVA CBB CASSAVA CROWN STEAK CBSDTungau CASSAVA Hijau CGM dan penyakit mosaik singkong CMD dan sehat hasilnya menunjukkan bahwa akurasi keseluruhan data uji yang diperoleh adalah 65,6% Program aplikasi GUI dibuat untuk dioperasikan secara efisien untuk pemula dan dapat digunakan oleh petani CASSAVA di lapangan"
4572,['FP1'],kinerja dan nilai tambah agroindustri sagu aren di kabupaten lampung selatan,stract this study aimed to analyze the raw material procurement system based on six components the performance and the added value of the palm sago agroindustry in natar subdistrict of south lampung regency the research was a case study in which location was chosen purposively in four sago aren agroindustries by considerating that there were only four agroindustries that were still actively producing sugar palm sago in that area the reseach data collection was conducted in march april 2018 and analyzed by qualitative and quantitative descriptive and added value analysis the results showed that the six components of raw material procurement namely time place quality organization quantity and price in sago aren of adi putra oblak and surahmat agroindustries were appropriate because they have been in line with expectations there was still a component of material procurement standards that have not been matched or did not in line with the expectation in kartim agroindustry namely quantity production performance in the sago aren agroindustries could be classified as good because four of the five indicators in production performance namely productivity capacity quality and speed of delivery were appropriate while indicators of flexibility in the four sago palm agroindustry was not optimal and the four sago palm agroindustry was feasible because it provided positive added value key words sagu aren performance value added,['S1'],Jurnal Ilmu-Ilmu Agribisnis,Juruan Agribisnis Fakultas Pertanian Universitas Lampung,2020-02,,,en,"STRACT Penelitian ini bertujuan untuk menganalisis sistem pengadaan bahan baku berdasarkan enam komponen kinerja dan nilai tambah dari agroindustrus Palm Sague di NATAR Districrict of South Lampung Regency, penelitian ini adalah studi kasus di mana lokasi dipilih secara sengaja dalam empat industri agroindustri arena sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu sagu saguDengan mempertimbangkan bahwa hanya ada empat industri agro yang masih secara aktif memproduksi gula palem di daerah itu pengumpulan data reseach dilakukan pada Maret April 2018 dan dianalisis dengan analisis nilai deskriptif dan tambah kuantitatif dan kuantitatif hasil menunjukkan bahwa enam komponen bahan baku baku dan kuantitatif.Pengadaan yaitu Kuantitas dan Harga Organisasi Kualitas Tempat di Sagu Aren dari Adi Putra Oblak dan Agroindustri Agroahmat sesuai karena mereka sejalan dengan harapan masih ada komponen dari standar pengadaan material yang belum dicocokkan atau tidak sejalan dengan TheEkspektasi dalam agroindinduni Kartitim yaitu kinerja produksi kuantitas di agroindustri Sago Aren dapat diklasifikasikan sebagai baik karena empat dari lima indikator dalam kinerja produksi yaitu kualitas kapasitas produktivitas dan kecepatan pengiriman yang tepat sementara indikator fleksibilitas dalam empat induksi sawit sagu tidak optimal tidak optimal tidak optimal tidak optimal sagong sagong sagong sagong sagongdan empat industri sobat sagu itu layak karena memberikan nilai kunci tambah positif kata kunci sagu dan nilai tambah kinerja ditambahkan"
4573,['FP5'],identifikasi dini jenisjenis phyllanthus secara in silico,phyllanthus is one of 58 family members in the phyllanthaceae family this genus has the largest number of members reaching 1200 species and as many as 32 species can be found in indonesia identification of species in this genus is quite difficult to do because several species share a similar characteristics early identification using dna barcoding is expected to be able to assist species identification activities more quickly and effectively this research was conducted to determine the character and compare dna barcoding primers that are good to be used in the identification of phyllanthus species data of dna barcoding sequences derived from nucleus and plastide sequences were obtained through data mining from ncbi the dendrogram construction was carried out using upgma method based on kimura-2 parameters through mega x software the four dendrograms produced showed a fairly good resolution in determining the species of phyllanthus the its and matk dendrogram showed the best determination because the grouping of species was consistent with its subgenus,['QK'],,,2020-01,,,en,"Phyllanthus adalah salah satu dari 58 anggota keluarga dalam keluarga Phyllanthaceae, genus ini memiliki jumlah anggota terbesar yang mencapai 1.200 spesies dan sebanyak 32 spesies dapat ditemukan dalam identifikasi spesies Indonesia dalam genus ini cukup sulit dilakukan karena beberapa spesies memiliki yang serupaKarakteristik Identifikasi Awal Menggunakan barcode DNA diharapkan dapat membantu kegiatan identifikasi spesies lebih cepat dan efektif penelitian ini dilakukan untuk menentukan karakter dan membandingkan primer barcode DNA yang baik untuk digunakan dalam identifikasi data spesies phyllanthus dari sekuens barcode DNA DNABerasal dari nukleus dan sekuens plastida diperoleh melalui penambangan data dari NCBI. Konstruksi dendrogram dilakukan dengan menggunakan metode UPGMA berdasarkan parameter kimura-2 melalui perangkat lunak mega x empat dendrogram yang diproduksi menunjukkan resolusi yang cukup baik dalam menentukan spesies phyllanthus the dan-nya danMATK Dendrogram menunjukkan penentuan terbaik karena pengelompokan spesies konsisten dengan subgenusnya"
4574,['FP17'],pengaruh pemberian ransum komersil dengan penambahan bahan pakan lokal terfermentasi amonium sulfat dan urea terhadap bobot hidup bobot karkas dan bobot giblet itik hibrida jantan,"this research aimed to know the influence of giving a commercial ration with addition of local feed fermented with ammonium sulphate and urea and to find out the best ration on live weight carcass weight and giblet weight of male hybrid ducks this research was carried out in july 2018-august 2018 in the cage of ducks department of animal husbandry faculty of agriculture lampung university research material used consisted of 40 male hybrid ducks this study used a completely randomized design crd data was analysed using analysis of variance at 5% level of significance the results showed that there was no different effect of treatments on live weight 1,552-1,717 g duck carcass weight 805,6-1.016 g duck and giblet weight 106.8-118.45 g duck of male hybrid ducks",['SF'],Jurnal Riset dan Inovasi Peternakan,"JURUSAN PETERNAKAN, FAKULTAS PERTANIAN,  UNIVERSITAS LAMPUNG",2020-12,,,en,"Penelitian ini bertujuan untuk mengetahui pengaruh memberikan ransum komersial dengan penambahan pakan lokal yang difermentasi dengan amonium sulfat dan urea dan untuk mengetahui ransum terbaik pada berat karkas berat hidup dan berat giblet dari bebek hibrida jantan penelitian ini dilakukan pada Juli 2018-GUUST 2018 Dalam kandang Departemen Bebek Departemen Peternakan Hewan Bahan penelitian Universitas Lampung yang digunakan terdiri dari 40 bebek hibrida jantan Studi ini menggunakan data CRD desain yang sepenuhnya acak dianalisis menggunakan analisis varians pada tingkat signifikansi 5% yang ditunjukkan hasilnya, hasilnya menunjukkan hasilnya, hasilnya, hasilnya, hasilnya, hasilnya, hasilnya, hasilnya, hasilnya, hasilnya, hasilnya, hasilnya, hasilnya, hasilnya, hasilnya, hasilnya, hasilnya, hasilnya, hasilnya, hasilnya, hasilnya, hasilnya, hasilnya, hasilnya, hasilnya, hasilnya, hasilnya, hasilnya.Bahwa tidak ada efek berbeda dari perawatan pada berat badan hidup 1.552-1.717 g beban bebek berat 805,6-1.016 g berat bebek dan giblet 106.8-118.45 g bebek hibrida pria jantan"
4575,['FMIPA2'],utilization of basil leaf extract as antimosquito repellent a case study of total mosquito mortality aedes aegypti 3rd instar,"this study aims to determine the most effective concentration of extract that kills the larvae in the third instar aedes aegypti knowing the value of lc50 and lc90 anthen knowing the value of lt50 and lt90 of forest basil leaf extract ocimum sanctum research is using a completely randomized design with factorial and the first factor is forest basil leaf extract with 5 level concentrations there are 0.3% 0.6% 0.9% 1.2% 1.5% and 0% as control whereas the second factor is observation period that began after the death of the larvae observations were made up to 4320 minutes the results showed the influence of forest basil leaf extract against third instar larvae mortality of aedes aegypti and the most effective concentration of basil leaf extract to kill the larvae was 1.5% lc50 values of this study was 0.97% and for the lc90value was 1.42% value of lt50and lt90of this study is 5,71 hours or 342,31 and 17,02 hours or 1021.22 minutes the conclusion of this study is basil leaf extract forest affect mortality third instar larvae of aedes aegypti and the most effective concentration of extract was1.5%","['QK', 'V1']",Journal of Physics: Conf. Series 146,IOP Publishing,2020-01,,,en,"Penelitian ini bertujuan untuk menentukan konsentrasi ekstrak yang paling efektif yang membunuh larva di instar ketiga Aedes aegypti mengetahui nilai LC50 dan LC90 Anthen mengetahui nilai LT50 dan LT90 dari Ekstrak Daun Basil Hutan Ocimum Sanct Sancte Research menggunakan desain yang benar -benar acak secara acakDengan faktorial dan faktor pertama adalah ekstrak daun kemangi hutan dengan konsentrasi 5 level ada 0,3% 0,6% 0,9% 1,2% 1,5% dan 0% sebagai kontrol sedangkan faktor kedua adalah periode pengamatan yang dimulai setelah kematian pengamatan larva dilakukanHingga 4320 menit hasilnya menunjukkan pengaruh ekstrak daun kemangi hutan terhadap mortalitas larva instar ketiga Aedes aegypti dan konsentrasi ekstrak daun basil yang paling efektif untuk membunuh larva adalah 1,5% nilai LC50 dari penelitian ini adalah 0,97% dan untuk nilai LC90adalah 1,42% nilai LT50 dan LT90 dari penelitian ini adalah 5,71 jam atau 342,31 dan 17,02 jam atau 1021,22 menit kesimpulan dari penelitian ini adalah ekstrak daun kemangi.Ekstrak adalah1,5%"
4576,['FK1'],incomplete abortion treatment in 15th weeks gestation a case report,introduction an incomplete abortion is a subtype of spontaneous abortion along with inevitable and missed abortion globally 303.000 maternal deaths occurred in 2015 with 11% of maternal deaths and a large number of morbidities attributable to consequences of unsafe abortion complications from unsafe abortions continue to be a major contributor to the global maternal mortality ratio this article will focus on incomplete abortion and the way it treated which is described as partial loss of products of conception before 20 weeks of pregnancy patients will present with vaginal bleeding with lower abdominal and or pain and cramping case illustration patient mrs ro 34 years old 15 weeks gestation g4p2a1 came to the referral hospital on october 4 2020 with complaints of blackish red blood clots clots like chicken hearts from the birth canal since 2 hours before hospitalized conclusion incomplete abortion can cause hypovolemic shock due to active bleeding so it should be consider for general conditions and to treat hemodynamic disorders in women with heavy bleeding good decision on the treatment prepare immediately evacuate with curretage uterine contractions can go well and bleeding can stop,['RG'],,,2020-10,,"['curretage', 'incomplete abortion', 'pregnancy']",en,"PENDAHULUAN Aborsi yang tidak lengkap adalah subtipe aborsi spontan bersama dengan aborsi yang tak terhindarkan dan terlewatkan secara global 303,000 kematian ibu terjadi pada 2015 dengan 11% kematian ibu dan sejumlah besar morbiditas yang disebabkan oleh konsekuensi dari komplikasi aborsi yang tidak aman dari aborsi yang tidak aman terus menjadi yang utama terus menjadi yang besar terus menjadi yang besar terus menjadi yang besar terus menjadi yang besar terus menjadi yang utama terus menjadi yang besar terus menjadi yang tidak aman terus menjadi seorang yang aman terus menjadi seorang yang aman terus menjadi seorang yang aman terus menjadi agorsi yang tidak aman terus aman terus aman terus aman terus amanKontributor Rasio Kematian Ibu Global Artikel ini akan fokus pada aborsi yang tidak lengkap dan cara dirawat yang digambarkan sebagai kehilangan sebagian produk konsepsi sebelum 20 minggu pasien kehamilan akan hadir dengan perdarahan vagina dengan perut yang lebih rendah dan atau ilustrasi kasus nyeri dan kram kram kramPasien Ny.Jadi harus dipertimbangkan untuk kondisi umum dan untuk mengobati gangguan hemodinamik pada wanita dengan keputusan pendarahan yang berat tentang perawatan yang dipersiapkan segera dievakuasi dengan kontraksi uterus arus dapat berjalan dengan baik dan pendarahan dapat berhenti"
4577,['FISIP2'],hasil uji similarity coopetition as a model of tourism participation management in south lampung indonesia,this article discusses the community participation forms in tourism management and review a model that can be a solution the study conducted by mixed methods which surveyed 100 respondents also interview observation and focus group discussions the results identified that participation tends to emerge in tourism destination areas with the patterns 1 society has a readiness to participate which is dominant in the form of thought and energy 2 most people are participated if mobilized there is also a portion which is willing to contribute without waiting to be invited 3 the public are willing to actively participate but are not in the position of competitors model to intervening these conditions is model that adopts the concept of coopetition in the aspect of community empowerment,"['H1', 'JS']",,Asers Publishing,2020-09-11,,,en,Artikel ini membahas formulir partisipasi masyarakat dalam manajemen pariwisata dan meninjau model yang dapat menjadi solusi penelitian yang dilakukan dengan metode campuran yang mensurvei 100 responden juga mewawancarai pengamatan dan diskusi kelompok fokus hasil mengidentifikasi bahwa partisipasi cenderung muncul di bidang tujuan pariwisata dengan tersebutPola 1 Masyarakat memiliki kesiapan untuk berpartisipasi yang dominan dalam bentuk pemikiran dan energi 2 kebanyakan orang berpartisipasi jika dimobilisasi ada juga sebagian yang bersedia berkontribusi tanpa menunggu untuk diundang 3 publik bersedia untuk berpartisipasi secara aktif tetapi adaTidak dalam posisi model pesaing untuk mengintervensi kondisi ini adalah model yang mengadopsi konsep koperasi dalam aspek pemberdayaan masyarakat
4578,['FISIP2'],hasil uji similarity health workforce malldistribution lesson from central lampung regency in indonesia,the purpose of this study is to explain 1 distribution of health workers in basic health services in central lampung and 2 factors that influence the process of procurement and distribution of health workers in primary health care in central lampung research conducted with this descriptive qualitative method involved health stakeholders in 34 health centers and 17 hospitals in the region the results of this study include a analysis of the distribution of health workers by region it is known that the pattern of distribution is not balanced and there are some districts that do not have several types of health workers b analysis of power distribution based on health workplaces is known that the majority of health workers are in health centers even midwives and nurses are mostly in health centers and some types of health workers are not yet available in health centers also known factors that influence the process of procurement and distribution of health workers in primary health care include structural and environmental factors,"['H1', 'JS']",,IAESCore Publisher,2020-06-28,,,en,Tujuan dari penelitian ini adalah untuk menjelaskan 1 distribusi petugas kesehatan dalam layanan kesehatan dasar di Central Lampung dan 2 faktor yang mempengaruhi proses pengadaan dan distribusi petugas kesehatan dalam perawatan kesehatan primer dalam penelitian Central Lampung yang dilakukan dengan metode kualitatif deskriptif ini melibatkan kesehatanpemangku kepentingan di 34 pusat kesehatan dan 17 rumah sakit di wilayah ini hasil penelitian ini termasuk analisis distribusi petugas kesehatan berdasarkan wilayah diketahui bahwa pola distribusi tidak seimbang dan ada beberapa distrik yang tidak memiliki beberapa jenisPetugas Kesehatan B Analisis Distribusi Daya Berdasarkan tempat kerja kesehatan diketahui bahwa mayoritas petugas kesehatan berada di pusat kesehatan bahkan bidan dan perawat sebagian besar berada di pusat kesehatan dan beberapa jenis petugas kesehatan belum tersedia di pusat kesehatan yang juga diketahui faktor -faktor yang mempengaruhi yang mempengaruhiProses pengadaan dan distribusi petugas kesehatan dalam perawatan kesehatan primer meliputi faktor struktural dan lingkungan
4579,['FISIP2'],hasil uji similiarity the dynamics of multi actors roles in postsunda strait tsunami disaster management lessons from the infrastructure development phases,purpose of the study this study aims to explore the role of government and 5nongovernment actors and analyze the dynamics of the multiactor s role in the phase of infrastructure development 9after the sunda strait tsunami disaster in south lampung regency indonesia methodology the study was conducted in a qualitative approach that analyzes regulative technical and implementation aspects data is collected from the local government parliament community leaders and private organizations data collection through indepth interviews with 20 informants observation and documentation meanwhile data analysis was carried out using interactive analysis with the use of data type and data sources triangulation main findings the results of the study identified the involvement of government community and private organizations in the postdisaster phase which had a positive impact on refugees dynamics occur at the stage of temporary and permanent housing development where there is a change in the role of district provincial and private governments and community institutions applications of this study the results of this study can be a reference in managing the role and managing the dynamics that occur in the interaction between actors in disaster management in local governments novelty originality of this study this research shows the dynamics of the role of actors in disaster management which fluctuate but are not accommodated institutionally even though the potential of this group can strengthen disaster management governance and build an active collaborative model in postdisaster management the findings can be useful in strengthening government networks in disaster management in various regions and countries,"['H1', 'JS']",,GIAP Publisher,2020-08-31,,,en,"TUJUAN STUDI INI Penelitian ini bertujuan untuk mengeksplorasi peran pemerintahan dan aktor pemerintah dan menganalisis dinamika peran multiaktor dalam fase pengembangan infrastruktur 9 Setelah metodologi tsunami selat Lampung South Lampung Indonesia Studi ini dilakukan dalam kualitatif Lampung Lampung Selatan ini dilakukan dalam kualitatif Lampung Lampung Selatan ini dilakukan dalam kualitatif Lampung Lampung Selatan ini dilakukan dalam kualitatifPendekatan yang menganalisis aspek teknis dan implementasi regulatif data dikumpulkan dari para pemimpin masyarakat parlemen pemerintah daerah dan pengumpulan data organisasi swasta melalui wawancara mendalam dengan 20 informan pengamatan dan dokumentasi sementara analisis data dilakukan dengan menggunakan analisis interaktif dengan penggunaan jenis data dan sumber data dataTemuan Utama Triangulasi Hasil penelitian mengidentifikasi keterlibatan komunitas pemerintah dan organisasi swasta dalam fase postdisaster yang memiliki dampak positif pada dinamika pengungsi terjadi pada tahap pengembangan perumahan sementara dan permanen di mana ada perubahan dalam peran provinsi distrik distrikdan pemerintah swasta dan lembaga komunitas aplikasi penelitian ini hasil penelitian ini dapat menjadi referensi dalam mengelola peran dan mengelola dinamika yang terjadi dalam interaksi antara aktor dalam manajemen bencana di pemerintah daerah orisinalitas baru dari penelitian ini penelitian ini menunjukkan dinamikaPeran aktor dalam manajemen bencana yang berfluktuasi tetapi tidak ditampung secara kelembagaan meskipun potensi kelompok ini dapat memperkuat tata kelola manajemen bencana dan membangun model kolaboratif aktif dalam manajemen postdisaster, temuan ini dapat berguna dalam memperkuat jaringan pemerintah dalam manajemen bencana dalam berbagaidaerah dan negara"
4580,,hasil uji similarity multi stakeholder involvement in tsunami disaster recovery phases in south lampung,disaster management always requires the role of many groups but it requires the regulation of those roles the most this study aims to analyze multistakeholder roles and challenges that arise in handling tsunami disasters in south lampung this research 13 uses descriptive qualitative method where data is collected purposively from the local government leaders of the community and private organizations through interviews observation and documentation this study identify collaboration of the three parties that bring a positive impact on refugees and the role of the district government and provincial government at the forefront while the private sector and community institutions begin to diminish their role the challenges arise in disaster management are related to postrehabilitation activities and anticipation of potential disasters that can still occur in the region in the future,"['H1', 'JS']",,Unisba,2020-06-19,,,en,"Manajemen bencana selalu membutuhkan peran banyak kelompok tetapi membutuhkan regulasi peran -peran itu yang paling banyak penelitian ini bertujuan untuk menganalisis peran dan tantangan multistakeholder yang timbul dalam menangani bencana tsunami di Lampung Selatan Penelitian ini 13 menggunakan metode kualitatif deskriptif di mana data dikumpulkan secara sengaja dari secara sengaja dari secara sengaja dari secara sengaja dari secara sengaja secara sengaja dikumpulkan secara sengaja secara sengtimatifPara pemimpin pemerintah daerah dari komunitas dan organisasi swasta melalui wawancara pengamatan dan dokumentasi studi ini mengidentifikasi kolaborasi dari tiga partai yang membawa dampak positif pada pengungsi dan peran pemerintah distrik dan pemerintah provinsi di garis depan sementara sektor swasta dan lembaga masyarakat komunitas swasta dan masyarakat masyarakatMulailah mengurangi peran mereka, tantangan yang timbul dalam manajemen bencana terkait dengan kegiatan postrehabilitasi dan mengantisipasi potensi bencana yang masih dapat terjadi di wilayah tersebut di masa depan"
4581,['FISIP2'],health workforce malldistribution lesson from central lampung regency in indonesia,the purpose of this study is to explain 1 distribution of health workers in basic health services in central lampung and 2 factors that influence the process of procurement and distribution of health workers in primary health care in central lampung research conducted with this descriptive qualitative method involved health stakeholders in 34 health centers and 17 hospitals in the region the results of this study include a analysis of the distribution of health workers by region it is known that the pattern of distribution is not balanced and there are some districts that do not have several types of health workers b analysis of power distribution based on health workplaces is known that the majority of health workers are in health centers even midwives and nurses are mostly in health centers and some types of health workers are not yet available in health centers also known factors that influence the process of procurement and distribution of health workers in primary health care include structural and environmental factors,['JS'],International Journal of Public Health Science,Intelektual Pustaka Media Utama,2020-09,,,en,Tujuan dari penelitian ini adalah untuk menjelaskan 1 distribusi petugas kesehatan dalam layanan kesehatan dasar di Central Lampung dan 2 faktor yang mempengaruhi proses pengadaan dan distribusi petugas kesehatan dalam perawatan kesehatan primer dalam penelitian Central Lampung yang dilakukan dengan metode kualitatif deskriptif ini melibatkan kesehatanpemangku kepentingan di 34 pusat kesehatan dan 17 rumah sakit di wilayah ini hasil penelitian ini termasuk analisis distribusi petugas kesehatan berdasarkan wilayah diketahui bahwa pola distribusi tidak seimbang dan ada beberapa distrik yang tidak memiliki beberapa jenisPetugas Kesehatan B Analisis Distribusi Daya Berdasarkan tempat kerja kesehatan diketahui bahwa mayoritas petugas kesehatan berada di pusat kesehatan bahkan bidan dan perawat sebagian besar berada di pusat kesehatan dan beberapa jenis petugas kesehatan belum tersedia di pusat kesehatan yang juga diketahui faktor -faktor yang mempengaruhi yang mempengaruhiProses pengadaan dan distribusi petugas kesehatan dalam perawatan kesehatan primer meliputi faktor struktural dan lingkungan
