,divisions,title,abstract,subjects,publication,publisher,date,keywords,keyword,lang,translation
2573,['FP24'],pengaruh ekstrak biji sirsak annona muricata l dengan berbagai jenis pelarut terhadap spodoptera frugiperda j e smith,effect of extract of soursop seeds annona muricata l with various types of solutions spodoptera frugiperda j e smith one of the pests that attack corn plants is the armyworm spodoptera frugiperda which damages corn plants one of the efforts to control s frugiperda is the use of vegetable insecticides such as soursop seeds annona muricata l dissolved in organic solvents this study aims to determine the effect of the application of soursop seed extract with three types of solvents on the mortality and development of s frugiperda this research was conducted at the biotechnology laboratory and plant pest science laboratory faculty of agriculture university of lampung this study was arranged in a randomized block design consisting of 4 treatments and 5 replications the treatments consisted of 1 control 2 application of soursop seed extract with 2% concentration of distilled water 3 application of soursop seed extract with 2% concentration of methanol solvent and 4 application of soursop seed extract with 2% concentration of hexane solvent in this study there were 20 experimental units in each experimental unit 10 larvae of s frugiperda instar ii were used the observational data were analyzed using the f test and further tests using the honestly significant difference with a level of 5% the results showed that the soursop seed extract with three types of solvents affected the development and mortality of s frugiperda larvae normal pupa and imago formation is decreased soursop seed extract with three types of solvents also decreased the larval pupa and imago stages as well as the lifespan of s frugiperda soursop seed extracts that dissolve hexane and methanol have strong food inhibition antifeedant categories of s frugiperda larvae soursop seed extract using hexane solvent caused higher mortality of s frugiperda larvae at 6 days after application 94% than with distilled water 56% key words corn soursop seed extract hexane methanol distilled water,['S1'],"""Jurnal Penelitian Pertanian Terapan""",Poloiteknik Negeri Lampung,2021,,,en,"Efek Ekstrak Biji Serbuk Sumber Annona Muricata l Dengan berbagai jenis solusi Spodoptera Frugiperda J E Smith Salah satu hama yang menyerang tanaman jagung adalah cacing tentara Spodoptera frugiperda yang merusak salah satu upaya untuk mengendalikan frugiperda adalah penggunaan serangga sayuran seperti itu.Seperti biji sirsop Annona muricata l yang dilarutkan dalam pelarut organik yang diteliti ini bertujuan untuk menentukan efek penerapan ekstrak benih sirsak dengan tiga jenis pelarut pada kematian dan pengembangan S Frugiperda Sarsa ini dilakukan di Laboratorium Bioteknologi dan Laboratorium Sains Hama Tanaman.Fakultas Pertanian Universitas Lampung Studi ini disusun dalam desain blok acak yang terdiri dari 4 perawatan dan 5 replikasi perawatan terdiri dari 1 kontrol 2 aplikasi ekstrak biji sirsak dengan konsentrasi 2% air suling 3 aplikasi ekstrak biji sirsak dengan 2%Konsentrasi pelarut metanol dan 4 aplikasi ekstrak biji sirsop dengan konsentrasi 2% pelarut heksana dalam penelitian ini ada 20 unit eksperimental di setiap unit eksperimental 10 larva S Frugiperda Instar II digunakan, data pengamatan dianalisis menggunakan uji F dan uji F dan uji F dan lebih lanjutTes menggunakan perbedaan yang signifikan secara jujur dengan tingkat 5% hasilnya menunjukkan bahwa ekstrak biji Soursop dengan tiga jenis pelarut mempengaruhi perkembangan dan mortalitas s frugiperda larva pupa normal dan pembentukan imago juga mengurangi ekstrak biji sirsop dengan tiga jenis pelarut jugaMenurunkan tahap larva pupa dan imago serta umur s frugiperda ekstrak biji soursop yang melarutkan heksana dan metanol memiliki kategori antifeedant makanan yang kuat dari ekstrak biji soursop soursop yang lebih tinggi pada hari hexane yang lebih tinggi pada hari heksana yang lebih tinggi pada suhu heksana.Aplikasi 94% dibandingkan dengan air suling 56% Kata kunci jagung biji Ekstrak biji metanol air suling"
2574,['FMIPA2'],antagonistic test of orchid mycorrhiza against orsv on phalaenopsis amabilis l blume,phalaenopis is a type of indonesian orchid whose presence in its original habitat has diminished this is exacerbated by infections and diseases that are still a major limited in orchid cultivation orsv is a virus that is reported to infect many orchids in the world including in indonesia the application of orchid mycorrhiza is used as a biofertilizer and also plays a role in inhibiting viral replication with resistance caused by the mechanism this study was conducted to determine the orchid mycorrhiza antagonist test against orsv on phalaenopsis amabilis l blume the results showed a significant influence on the increase in leaf length leaf width root length leaf count number of roots and fresh weight as well as a reduction in virus concentration the results of observations and analysis of all plant growth parameters and virus concentrations showed significant differences in treatment inoculated with orchid mycorrhiza mycorrhiza m mycorrhiza virus mv and virus mycorrhiza vm and those were not inoculated by orchid mycorrhiza control k and virus v this study can be used as preliminary data on the protection of phalaenopsis amabilis l blume through antagonistic testing using orchid mycorrhiza,['QK'],,,2021-10-30,,,en,Phalaenopis adalah jenis anggrek Indonesia yang kehadirannya di habitat aslinya telah berkurang ini diperburuk oleh infeksi dan penyakit yang masih merupakan batasan besar dalam budidaya anggrek ORSV adalah virus yang dilaporkan menginfeksi banyak anggrek di dunia termasuk di Indonesia. Aplikasi ini adalah aplikasi tersebut. Aplikasi tersebut adalah virus yang dilaporkan untuk menginfeksi banyak anggrek di dunia termasuk di Indonesia. Aplikasi tersebut. Aplikasi ini adalah Aplikasi tersebut. Aplikasi tersebut adalah virus yang dilaporkan untuk menginfeksi banyak anggrek di dunia termasuk di Indonesia. Aplikasi tersebut. Aplikasi tersebut adalah Aplikasi tersebut. Aplikasi tersebut adalah Virus yang dilaporkan untuk menginfeksi banyak anggrek di dunia termasuk di Indonesia. Aplikasi tersebut.mycorrhiza anggrek digunakan sebagai biofertilizer dan juga berperan dalam menghambat replikasi virus dengan resistensi yang disebabkan oleh mekanisme penelitian ini dilakukan untuk menentukan uji antagonis mikoriza anggrek terhadap peningkatan ORSV pada phalaenopsis amunis l Hasil menunjukkan pengaruh yang signifikan pada peningkatan tersebut.Dalam panjang daun lebar daun jumlah akar jumlah daun jumlah akar dan berat segar serta pengurangan konsentrasi virus hasil pengamatan dan analisis semua parameter pertumbuhan tanaman dan konsentrasi virus menunjukkan perbedaan yang signifikan dalam pengobatan yang diinokulasi dengan mikoriza mikoriza mikoriza mikoriza mikoriza mikoriza mikorizaMV dan virus Mycorrhiza VM dan itu tidak diinokulasi oleh kontrol mikoriza anggrek k dan virus v penelitian ini dapat digunakan sebagai data awal tentang perlindungan phalaenopsis amunis l blume melalui pengujian antagonis menggunakan mycorrhiza anggrek
2575,,identification of dendrobium sw based on stomata anatomical characters in liwa botanical garden,orchids are ornamental plants in the superior collection of liwa botanical garden west lampung one of the largest types of orchids is the members of the genus dendrobium however until now many collections have not been identified this study aims to determine the identification of dendrobium based on the anatomical characters of leaf stomata in liwa botanical garden four dendrobium accessions were collected namely cat140 cat 144 cat 274 and ir015 the results of the observation of nine anatomical characters on the upper and lower surfaces of the leaves indicate that the leaf organs have high variations accessions ir015 cat 140 and cat 274 have stomata only on the lower surface while cat 144 has stomata on the upper and lower surfaces this difference is due to the position of the leaves attached to the stem cat 144 forming an angle of 45 c while the others open horizontally in case of ir015 cat 140 and cat 274 the upper surface of the leaves is only composed of epidermis which is composed of cells which are irregular and pentagonal in shape the highest number was in cat 274 because the epidermal cells was smaller than ir015 and cat 144 the types of stomata in all types were the same namely tetracytic in the form of stomata surrounded by 4 neighboring cells the stomata are kidneyshaped and the epidermal cells is irregular pentagonal and hexagonal in shape the results of this study are expected to provide basic information in identifying natural orchids and conservation efforts in liwa botanical garden,['QK'],Plant Cell Biotechnology and Molecular Biology,"Society for Biology and Biotechnology, I.K. Press",2021,,,en,Anggrek adalah tanaman hias dalam koleksi superior Liwa Botanical Garden West Lampung salah satu jenis anggrek terbesar adalah anggota genus dendrobium namun sampai sekarang banyak koleksi belum diidentifikasi penelitian ini bertujuan untuk menentukan identifikasi dendrobium berdasarkan anatomis yang anatomis diidentifikasi untuk menentukan identifikasi dendrobium berdasarkan anatomis pada anatomis tersebut.Karakter Stomata Daun di Liwa Botanical Garden Empat Dendrobium Aksesi dikumpulkan yaitu Cat140 Cat 144 Cat 274 dan IR015 Hasil pengamatan sembilan karakter anatomi pada permukaan atas dan bawah daun menunjukkan bahwa organ daun memiliki variasi variasi high aksoces aksesi cat015 CAT015 CAT015 CAT CAT015 Cat CAT015 Cat CAT015 Cat CAT015 Cat Cat CAT015 Cat CAT KATA KATOS Tinggi CAT015 CAT CAT CAT015 CAT KATA KAT CATRANS CAT KATGAN TINGGI CATR015 CAT015 CAT KAT CAT015 CAT KATA KATE CATRANS CAT015 CATRANS CATRANS CATRANS CATRAN.140 dan CAT 274 memiliki stomata hanya pada permukaan bawah sementara Cat 144 memiliki stomata pada permukaan atas dan bawah perbedaan ini disebabkan oleh posisi daun yang terpasang pada batang kucing 144 yang membentuk sudut 45 C sementara yang lain terbuka secara horizontal di dalamKasus IR015 CAT 140 dan CAT 274 Permukaan atas daun hanya terdiri dari epidermis yang terdiri dari sel yang tidak beraturan dan pentagonal dalam bentuk tertinggi adalah pada kucing 274 karena sel epidermis lebih kecil dari IR015 dan CAT 144Jenis stomata dalam semua jenis adalah sama dengan tetrasik dalam bentuk stomata yang dikelilingi oleh 4 sel tetangga stomata berbentuk ginjal dan sel -sel epidermis tidak teratur pentagonal dan heksagonal dalam bentuk hasil penelitian ini diharapkan dapat memberikan informasi dasar dalam mengidentifikasi alam dan heksagonal dalam bentuk penelitian ini diharapkan dapat memberikan informasi dasar dalam mengidentifikasi alamAnggrek dan upaya konservasi di Liwa Botanical Garden
2576,['FMIPA2'],identification and efforts to control infection odontoglossum ringspot virus orsv on orchid,odontoglossum ringspot virus orsv is a orchid virus which infection most widely reported and has spread widely in the world including in indonesia viral infections can degrade the quality of the orchid plant so it is economically detrimental to study a disease infection identification is carried out first to determine the most appropriate method of control these identification techniques include variations in infection symptoms host range testing testing of viral titers observation of particle morphology genome detection and analysis of dna and amino acid sequences efforts to control disease can be done through preventive and eradicative actions chemically biologically and based on artificial intelligence,['QK'],"International Journal of Engineering, Science & InformationTechnology (IJESTY)","Master Program of Information Technology, Universitas Malikussaleh, Aceh, Indonesia.",2021-01-20,,,en,Metode kontrol yang paling tepat untuk teknik identifikasi ini termasuk variasi dalam gejala infeksi pengujian kisaran inang pengujian titer virus pengamatan deteksi genom morfologi partikel dan analisis DNA dan upaya asam amino untuk mengendalikan penyakit dapat dilakukan melalui tindakan preventif dan eradikatif secara biologis dan secara biologis dan secara biologis dan secara biologis dan secara biologis dan secara biologis dan secara biologis dan secara biologis dan biologis dan secara biologis dan secara biologis dan secara biologis dan secara biologis dan secara biologis dan secara biologis dan secara biologis dan secara biologis dan secara biologis dan secara biologis dan secara kimia dan secara kimia dan secara kimia dan secara kimia dan secara kimia dan secara kimia dan eradikatifBerdasarkan kecerdasan buatan
2577,['FMIPA2'],korespondensi morphological identification of mycorrhizal fungi isolated from native orchid in indonesia,moth orchid phalaenopsis amabilis l blume is a species of native orchid from indonesia the association of this orchid with mycorrhizal fungi in nature is as a biocontrol agent in a previous study one ceratobasidium isolate from yogyakarta indonesia was successfully identified based on rdnaits molecular analysis this study aimed to identify these isolates based on morphological analysis to complement other identification data namely anatomy and molecular verification morphological analysis is carried out by observing macroscopic and microscopic characteristics as well as observing peloton the results of showed that the characterization of yogyakarta isolates had similarities with ceratobasidium these character equations include colony color cell length core number and cell width the examination of orchid roots also showed the presence of pelotons in the cortical cells this study confirms that the fungal isolates of orchid mycorrhiza from yogyakarta indonesia were ceratobasidium based on morphological and molecular analysis this research is one of the efforts to preserve native orchids in indonesia using myccorhiza fungi as a biocontrol agent this study is the first to report regarding ceratobasidium isolated from native orchids in indonesia based on morphological analysis,['QK'],Jordan Journal of Biological Sciences,Hashemite University,2021,,,en,Untuk mengidentifikasi isolat ini berdasarkan analisis morfologis untuk melengkapi data identifikasi lainnya yaitu anatomi dan verifikasi molekuler analisis morfologis dilakukan dengan mengamati karakteristik makroskopik dan mikroskopis serta mengamati peloton hasil menunjukkan bahwa karakterisasi isolat yogyakarta memiliki kemiripan dengan ceratobasidium ini karakter ini karakter ini memiliki karakter ini karakter ini.Persamaan meliputi jumlah inti sel panjang sel koloni dan lebar sel. Pemeriksaan akar anggrek juga menunjukkan adanya peloton dalam sel kortikal penelitian ini menegaskan bahwa isolat jamur mikoriza anggrek dari Yogyakarta indonesia adalah Ceratobasidium yang didasarkan pada analisis morfologis dan molekuler.Salah satu upaya untuk melestarikan anggrek asli di Indonesia menggunakan jamur myccorhiza sebagai agen biokontrol studi ini adalah yang pertama kali melaporkan tentang ceratobasidium yang diisolasi dari anggrek asli di Indonesia berdasarkan analisis morfologis
2578,['FMIPA2'],morphological identification of mycorrhizal fungi isolated from native orchid in indonesia,moth orchid phalaenopsis amabilis l blume is a species of native orchid from indonesia the association of this orchid with mycorrhizal fungi in nature is as a biocontrol agent in a previous study one ceratobasidium isolate from yogyakarta indonesia was successfully identified based on rdnaits molecular analysis this study aimed to identify these isolates based on morphological analysis to complement other identification data namely anatomy and molecular verification morphological analysis is carried out by observing macroscopic and microscopic characteristics as well as observing peloton the results of showed that the characterization of yogyakarta isolates had similarities with ceratobasidium these character equations include colony color cell length core number and cell width the examination of orchid roots also showed the presence of pelotons in the cortical cells this study confirms that the fungal isolates of orchid mycorrhiza from yogyakarta indonesia were ceratobasidium based on morphological and molecular analysis this research is one of the efforts to preserve native orchids in indonesia using myccorhiza fungi as a biocontrol agent this study is the first to report regarding ceratobasidium isolated from native orchids in indonesia based on morphological analysis,['QK'],Jordan Journal of Biological Sciences,Hashemite University,2021-11-28,,,en,Untuk mengidentifikasi isolat ini berdasarkan analisis morfologis untuk melengkapi data identifikasi lainnya yaitu anatomi dan verifikasi molekuler analisis morfologis dilakukan dengan mengamati karakteristik makroskopik dan mikroskopis serta mengamati peloton hasil menunjukkan bahwa karakterisasi isolat yogyakarta memiliki kemiripan dengan ceratobasidium ini karakter ini karakter ini memiliki karakter ini karakter ini.Persamaan meliputi jumlah inti sel panjang sel koloni dan lebar sel. Pemeriksaan akar anggrek juga menunjukkan adanya peloton dalam sel kortikal penelitian ini menegaskan bahwa isolat jamur mikoriza anggrek dari Yogyakarta indonesia adalah Ceratobasidium yang didasarkan pada analisis morfologis dan molekuler.Salah satu upaya untuk melestarikan anggrek asli di Indonesia menggunakan jamur myccorhiza sebagai agen biokontrol studi ini adalah yang pertama kali melaporkan tentang ceratobasidium yang diisolasi dari anggrek asli di Indonesia berdasarkan analisis morfologis
2579,['FMIPA2'],secondary metabolite analysis of orchid mycorrhiza antagonist test results against orsv,moth orchid phalaenopsis amabilis l blume is a native orchid originating from indonesia odontoglossum ringspot virus orsv is an important type of orchid virus and distribution area in the world including in indonesia efforts to control the spread of this disease can be done by using endurance induced mycorrhiza orchids several studies have shown that induced endurance can reduce the replication of orsv but so far no studies related to secondary metabolism analysis have been produced phenol is known for its secondary metabolite composition and exudate bioactivity in inducing orchid orchid microbial resistance to pathogens in this study the mycorrhiza orchid used was ceratorhiza sp while the orsv isolate used inoculum from magelang the orchid resistance of orchids caused by orsv infection in moth orchid indicates an increase in phenolic compounds in virusinfested leaves the highest phenol content occurred in the treatment of mycorrhizainoculated treatment along with viruses namely mv and vm ranging between 0.097059 ppm and 0.087059 ppm respectively the highest concentrations of phenol were at single viral inoculation v and mycorrhizal m 0.054706 ppm and 0.037647 ppm respectively the lowest phenol content in plantlets not caused by mycorrhiza or inoculated virus control is 0.020588 ppm these data explain that in the absence of the first mycorrhiza inoculation the increase in total phenol content is not too high compared to viral inoculation prior to mycorrhizal inoculation this proves that an increase in the concentration of total phenolic compounds in plantlets can increase if the plant is infected with pathogens,['QK'],,,2021-10-30,,,en,"Moth Orchid Phalaenopsis amabilis l Blume adalah anggrek asli yang berasal dari Indonesia odontoglossum ringspot virus ORSV adalah jenis penting dari virus anggrek dan area distribusi di dunia termasuk dalam upaya Indonesia untuk mengendalikan penyebaran penyakit ini dapat dilakukan dengan menggunakan orkrhid mycorrhiza yang disebabkan oleh daya tahan ketahanan ketahanan mycorrhizaBeberapa penelitian telah menunjukkan bahwa daya tahan yang diinduksi dapat mengurangi replikasi ORSV tetapi sejauh ini tidak ada penelitian yang terkait dengan analisis metabolisme sekunder telah diproduksi fenol yang dikenal karena komposisi metabolit sekundernya dan bioaktivitas eksudat dalam menginduksi resistensi mikroba anggrek terhadap patogen dalam penelitian ini mycorrhizaa.Anggrek yang digunakan adalah Ceratorhiza SP sedangkan isolat ORSV menggunakan inokulum dari magelang resistensi anggrek anggrek yang disebabkan oleh infeksi ORSV pada anggrek ngengat menunjukkan peningkatan senyawa fenolik pada virusinfested meninggalkan kandungan fenol tertinggi dalam pengobatan mycorainoculated dengan virus dengan virus namel.dan VM berkisar antara 0,097059 ppm dan 0,087059 ppm masing -masing konsentrasi fenol tertinggi adalah pada inokulasi virus tunggal V dan mikoriza M 0,054706 ppm dan 0,037647 ppm masing -masing kandungan fenol terendah di dalam mikret.Bahwa dengan tidak adanya inokulasi mikoriza pertama, peningkatan kandungan fenol total tidak terlalu tinggi dibandingkan dengan inokulasi virus sebelum inokulasi mikoriza ini membuktikan bahwa peningkatan konsentrasi senyawa fenolik total di planlet dapat meningkat jika tanaman terinfeksi patogens"
2580,['FMIPA2'],identification of dendrobium orchidaceae in liwa botanical garden based on leaf morphological characters,orchid is one of the most popular ornamental plants in the world one of the orchid genera that is collected in a large number and known to have high morphological variations in the liwa botanical garden is dendrobium however to date many dendrobium collections have not been identified given the urgency of identification and the limitations of specimens in the field especially flower organs this study is important this study aims to determine variations in morphological characters phenetic relationships and to identify dendrobium collections based on leaf morphological characters in the liwa botanical garden five accessions of dendrobium were collected namely cat140 cat 144 cat 271 cat 274 and ir015 observation of 11 morphological characters leaves showed that leaf had high variations the phenetic relationship based on the gower similarity value and the upgma method shows that the dendrobium in the liwa botanical garden can be classified into 2 main groups formed with a similarity index value of 0.813 based on principle component analysis values it is known that the characters that have a large influence on grouping are the ratio of leaf length and width leaf cross section and leaf arrangement the phenetic dendrogram topology is supported by the morphological character classification the results of this study are expected to be basic information in the identification of natural orchids and conservation efforts in the liwa botanical garden,['QK'],Journal of Tropical Biodiversity and Biotechnology,,2021-03-02,,,en,"Anggrek adalah salah satu tanaman hias paling populer di dunia salah satu genera anggrek yang dikumpulkan dalam jumlah besar dan diketahui memiliki variasi morfologis yang tinggi di kebun botani liwa adalah dendrobium namun sampai saat ini banyak koleksi dendrobium belum diidentifikasi mengingatUrgensi identifikasi dan keterbatasan spesimen di lapangan terutama organ bunga Studi ini penting yang diteliti ini bertujuan untuk menentukan variasi dalam karakter morfologis hubungan fenetik dan untuk mengidentifikasi koleksi dendrobium berdasarkan karakter morfologis daun di Liwa Botanical Garden lima aksesi dendrobium dikumpulkan dikumpulkan oleh Liwa Botanical Five of Dendrobium telah dikumpulkan oleh Liwa Botanical Garden Five of Dendrobium telah dikumpulkan oleh Liwa Botanical Garden Five of Dendrobium telah dikumpulkan oleh Liwa di Liwa dibandingkan dengan dendrobium LIWA ditahanyaitu Cat140 Cat 144 Cat 271 Cat 274 dan IR015 Pengamatan 11 karakter morfologis daun menunjukkan bahwa daun memiliki variasi tinggi hubungan fenetik berdasarkan nilai kesamaan gower dan metode UPGMA menunjukkan bahwa dendrobium di taman botani LIWA dapat diklasifikasikan ke dalam 2 utamaKelompok -kelompok yang dibentuk dengan nilai indeks kesamaan 0,813 berdasarkan nilai analisis komponen prinsip diketahui bahwa karakter yang memiliki pengaruh besar pada pengelompokan adalah rasio panjang daun dan lebar penampang daun dan pengaturan daun. Topologi dendrogram fenetik didukung oleh tersebutKlasifikasi Karakter Morfologis Hasil penelitian ini diharapkan menjadi informasi dasar dalam identifikasi anggrek alami dan upaya konservasi di Taman Botani Liwa"
2581,['FMIPA2'],identification of dendrobium orchidaceae in liwa botanical garden based on leaf morphological characters,orchid is one of the most popular ornamental plants in the world one of the orchid genera that is collected in a large number and known to have high morphological variations in the liwa botanical garden is dendrobium however to date many dendrobium collections have not been identified given the urgency of identification and the limitations of specimens in the field especially flower organs this study is important this study aims to determine variations in morphological characters phenetic relationships and to identify dendrobium collections based on leaf morphological characters in the liwa botanical garden five accessions of dendrobium were collected namely cat140 cat 144 cat 271 cat 274 and ir015 observation of 11 morphological characters leaves showed that leaf had high variations the phenetic relationship based on the gower similarity value and the upgma method shows that the dendrobium in the liwa botanical garden can be classified into 2 main groups formed with a similarity index value of 0.813 based on principle component analysis values it is known that the characters that have a large influence on grouping are the ratio of leaf length and width leaf cross section and leaf arrangement the phenetic dendrogram topology is supported by the morphological character classification the results of this study are expected to be basic information in the identification of natural orchids and conservation efforts in the liwa botanical garden,['QK'],Journal of Tropical Biodiversity and Biotechnology,"Faculty of Biology, University of Gadjah Mada",2021,,,en,"Anggrek adalah salah satu tanaman hias paling populer di dunia salah satu genera anggrek yang dikumpulkan dalam jumlah besar dan diketahui memiliki variasi morfologis yang tinggi di kebun botani liwa adalah dendrobium namun sampai saat ini banyak koleksi dendrobium belum diidentifikasi mengingatUrgensi identifikasi dan keterbatasan spesimen di lapangan terutama organ bunga Studi ini penting yang diteliti ini bertujuan untuk menentukan variasi dalam karakter morfologis hubungan fenetik dan untuk mengidentifikasi koleksi dendrobium berdasarkan karakter morfologis daun di Liwa Botanical Garden lima aksesi dendrobium dikumpulkan dikumpulkan oleh Liwa Botanical Five of Dendrobium telah dikumpulkan oleh Liwa Botanical Garden Five of Dendrobium telah dikumpulkan oleh Liwa Botanical Garden Five of Dendrobium telah dikumpulkan oleh Liwa di Liwa dibandingkan dengan dendrobium LIWA ditahanyaitu Cat140 Cat 144 Cat 271 Cat 274 dan IR015 Pengamatan 11 karakter morfologis daun menunjukkan bahwa daun memiliki variasi tinggi hubungan fenetik berdasarkan nilai kesamaan gower dan metode UPGMA menunjukkan bahwa dendrobium di taman botani LIWA dapat diklasifikasikan ke dalam 2 utamaKelompok -kelompok yang dibentuk dengan nilai indeks kesamaan 0,813 berdasarkan nilai analisis komponen prinsip diketahui bahwa karakter yang memiliki pengaruh besar pada pengelompokan adalah rasio panjang daun dan lebar penampang daun dan pengaturan daun. Topologi dendrogram fenetik didukung oleh tersebutKlasifikasi Karakter Morfologis Hasil penelitian ini diharapkan menjadi informasi dasar dalam identifikasi anggrek alami dan upaya konservasi di Taman Botani Liwa"
2582,['FMIPA2'],identification of dendrobium natural orchids in liwa botanical garden based on leaf morphological characters,lampung indonesia is one of the provinces on the island of sumatra which has a flora conservation area located in liwa botanical garden west lampung regency one of the flora species in the area with a high level of diversity is the orchid plant the dendrobium is the largest orchid species where the public widely hunts this orchid for an economic reason due to the beauty of its various flower shapes and colors given the high level of human encroachment this can threaten the existence of natural orchid plants causing loss of their original habitat and causing the extinction of orchid species based on data in liwa botanical garden there has been no further identification of natural orchids as a plant conservation effort to protect and immediately save these natural orchids it is necessary to identify the dendrobium orchid species based on the leaf morphological approach this research will be conducted in aprilseptember 2020 observations of leaf morphology include leaf shape leaf tip shape leaf base shape leaf edge leaf reinforcement leaf arrangement leaf surface texture leaf symmetry and leaf sitting based on guidelines for ornamental plant characterization books observations as secondary data were added to the character of the pseudobulb shape and orchid habitat observations as secondary data were added on the habitat character of pseudobulbs and orchids the implementation of this activity is still in the period of the covid-19 pandemic so most of the activities are carried out online the coaching and training phase was conducted through internal virtual discussions on tuesday july 7 2020 while the coaching phase was conducted through meetings or verbal communication via telephone groups and whatsapp based on the evaluation data it is known that there is an increase in knowledge and understanding of training participants by 21.64 points the percentage increase in value before and after training is 34.72% orchidrelated activities at liwa botanical garden were never carried out thus imparting knowledge to liwa botanical garden technicians and workers on the development of natural orchid identification methods based on the morphological character in local natural resource conservation in the 4.0 industrial revolution era,['QK'],Jurnal Pemberdayaan: Publikasi Hasil Pengabdian kepada Masyarakat,Universitas Ahmad Dahlan,2021-04-30,,,en,"Lampung Indonesia adalah salah satu provinsi di pulau Sumatra yang memiliki area konservasi flora yang terletak di Liwa Botanical Garden West Lampung Regency salah satu spesies flora di daerah tersebut dengan tingkat keragaman yang tinggi adalah tanaman anggrek. Dendrobium adalah anggrek terbesar terbesarSpesies di mana publik secara luas memburu anggrek ini karena alasan ekonomi karena keindahan dari berbagai bentuk dan warna bunga mengingat tingkat perambahan manusia yang tinggi ini dapat mengancam keberadaan tanaman anggrek alami yang menyebabkan hilangnya habitat aslinya dan menyebabkan kepunahan dariSpesies Anggrek Berdasarkan Data di Liwa Botanical Garden Tidak ada identifikasi lebih lanjut dari Anggrek Alami sebagai upaya konservasi tanaman untuk melindungi dan segera menyelamatkan anggrek alami ini, perlu untuk mengidentifikasi spesies anggrek dendrobium berdasarkan pendekatan morfologis daun ini. Penelitian ini akan dilakukan.dilakukan pada bulan AprilSeptember 2020 Pengamatan morfologi daun termasuk bentuk daun bentuk daun berbentuk daun basis daun daun tepi daun penguat daun pengaturan daun simetri daun permukaan daun dan duduk berdasarkan pedoman untuk pengamatan buku karakterisasi tanaman ornamen karena data sekunder ditambahkan ke karakter dari tersebutdilakukan melalui diskusi virtual internal pada hari Selasa 7 Juli 2020 saat fase pelatihan dilakukan melalui pertemuan atau komunikasi verbal melalui kelompok telepon dan WhatsApp berdasarkan data evaluasi diketahui bahwa ada peningkatan pengetahuan dan pemahaman peserta pelatihan sebesar 21,64 poinEra Revolusi Industri 4.0"
2583,['FMIPA2'],penerapan teknologi kesehatan tepat guna di era industri 4.0 dalam perlindungan anggrek alam terhadap infeksi penyakit di kebun raya,the existence of native orchids in the liwa botanical garden is one of the wealth of native flora of southern sumatra that needs to be preserved based on the identification results it is known that some individual orchids show symptoms of virus infection the aim of this research is to find the appropriate effective and efficient method of controlling viral diseases the method used is through the approach of several scientific fields such as biology plant protection and computer science the application of endophytic mycorrhizal bioagent resistance induction as a biocontrol agent capable of suppressing viral disease replication in plants can be used as a cheap and environmentally friendly method compared to pesticides in addition the use of an expert system method for diagnosing plant diseases with a webbased casebase reasoning method this service is important considering that the botanical gardens do not know the safe and environmentally friendly methods of controlling disease in orchids this activity is a vehicle for sharing good knowledge between the service team and the manager of the liwa botanical garden with the development of this method it is hoped that the detection process of controlling viral diseases in natural orchids will be more accurate and faster,['QK'],Jurnal SOLMA,Universitas Muhammadiyah Prof. DR. HAMKA,2021-04-23,,,en,"Keberadaan anggrek asli di Taman Botani Liwa adalah salah satu kekayaan flora asli Sumatra selatan yang perlu dilestarikan berdasarkan hasil identifikasi, diketahui bahwa beberapa anggrek individu menunjukkan gejala infeksi virus, tujuan penelitian ini adalahdapat digunakan sebagai metode yang murah dan ramah lingkungan dibandingkan dengan pestisida Selain itu penggunaan metode sistem ahli untuk mendiagnosis penyakit tanaman dengan metode penalaran casebase berbasis web. Layanan ini penting mengingat kebun botani tidak tahu metode yang aman dan ramah lingkungan dan lingkunganmengendalikan penyakit pada anggrek, kegiatan ini adalah kendaraan untuk berbagi pengetahuan yang baik antara tim layanan dan manajer Liwa Botanical Garden dengan pengembangan metode ini diharapkan bahwa proses deteksi mengendalikan penyakit virus di anggrek alami akan lebih akuratdan lebih cepat"
