,divisions,title,abstract,subjects,publication,publisher,date,keywords,keyword,lang,translation
1599,['FT4'],similarity check numerical simulation of flood routing model of dynamic equations,dynamic equations of flow in a rectangular inclined channel are solved numerically for the case where the friction force of the channel wall is neglected by the gravity force the flow discharge and the crosssection area along the channel are physical quantity that is calculated in nondimensional variables the equations indicate solution in traveling wave occurring for critical flow near that type of flow the perturbation method is applied to get second order equations that are first order partial differential equation with external force from the lower order equations numerical solution is obtained by predictorcorrector method and the effect of these second order equations can be observed to the traveling wave depending on the type of the flow supercritical or subcritical key words and phrases dynamic wave equation flood routing model perturbation method predictorcorrector method,['TA'],Journal of The Indonesian Mathematical Society,The Indonesian Mathematical Society,2022-07,,,en,Persamaan dinamis aliran dalam saluran miring persegi panjang diselesaikan secara numerik untuk kasus di mana gaya gesekan dinding saluran diabaikan oleh gaya gravitasi debit aliran dan area penampang di sepanjang saluran adalah kuantitas fisik yang dihitung dalam variabel nondimensional.menunjukkan solusi dalam gelombang perjalanan yang terjadi untuk aliran kritis di dekat jenis aliran yang diterapkan metode gangguan untuk mendapatkan persamaan orde kedua yang merupakan persamaan diferensial parsial urutan pertama dengan gaya eksternal dari persamaan orde rendah solusi numerik diperoleh dengan metode prediktorkortor dan efek dariPersamaan urutan kedua ini dapat diamati dengan gelombang perjalanan tergantung pada jenis aliran Aliran Superkritis atau Kata Kata Kata dan Frasa Persamaan Gelombang Dinamis Model Routing Banjir Metode gangguan Metode Predorcorcortor Metode
1600,['FT4'],similarity check simulation of wave propagation on thin film,we are concerned with fluid having very small thickness flowing on an inclined bottom the thickness of the fluid varies by changing time so that it forms wave propagation and we observe the wave profile since the fluid is thin it can be modelled based on the theory of lubrication we formulate the model into a single equation of the fluid thickness with the boundary conditions the viscosity and the surface tension are two physical parameters considered in the wave evolution the difficulty in solving the equation is strongly nonlinearity of the model therefore to deal with the nonlinearity we used a numerical approach i e forward time central space ftcs the stability is analyzed before we apply it to the equation so that we can simulate the wave we obtain that the wave changes the form into almost shock keywords and phrases thin film lubrication theory forward time central space stability condition,['TA'],,Pushpa Publishing House,2022-12-01,,,en,Kami prihatin dengan cairan yang memiliki ketebalan yang sangat kecil yang mengalir di bagian bawah yang cenderung ketebalan fluida bervariasi dengan mengubah waktu sehingga membentuk perambatan gelombang dan kami mengamati profil gelombang karena cairannya tipis dapat dimodelkan berdasarkan teori pelumasanKami merumuskan model menjadi persamaan tunggal dari ketebalan fluida dengan kondisi batas viskositas dan tegangan permukaan adalah dua parameter fisik yang dipertimbangkan dalam evolusi gelombang kesulitan dalam menyelesaikan persamaan sangat tidak linier dari model karena itu untuk menangani nonlinier yang kami nonlinieritas kamiDigunakan pendekatan numerik dalam waktu depan ruang pusat ftcs Stabilitas dianalisis sebelum kita menerapkannya pada persamaan sehingga kita dapat mensimulasikan gelombang yang kita peroleh bahwa gelombang mengubah bentuk menjadi kata kunci yang hampir guncangan dan frasa teori pelumasan film tipis waktu ke depan ruang pusatkondisi stabilitas
1601,['FT4'],simulation of wave propagation on thin film,we are concerned with fluid having very small thickness flowing on an inclined bottom the thickness of the fluid varies by changing time so that it forms wave propagation and we observe the wave profile since the fluid is thin it can be modelled based on the theory of lubrication we formulate the model into a single equation of the fluid thickness with the boundary conditions the viscosity and the surface tension are two physical parameters considered in the wave evolution the difficulty in solving the equation is strongly nonlinearity of the model therefore to deal with the nonlinearity we used a numerical approach i e forward time central space ftcs the stability is analyzed before we apply it to the equation so that we can simulate the wave we obtain that the wave changes the form into almost shock,['TA'],Advances and Applications in Fluid Mechanics,Pushpa Publishing House,2022-08,,,en,Kami prihatin dengan cairan yang memiliki ketebalan yang sangat kecil yang mengalir di bagian bawah yang cenderung ketebalan fluida bervariasi dengan mengubah waktu sehingga membentuk perambatan gelombang dan kami mengamati profil gelombang karena cairannya tipis dapat dimodelkan berdasarkan teori pelumasanKami merumuskan model menjadi persamaan tunggal dari ketebalan fluida dengan kondisi batas viskositas dan tegangan permukaan adalah dua parameter fisik yang dipertimbangkan dalam evolusi gelombang kesulitan dalam menyelesaikan persamaan sangat tidak linier dari model karena itu untuk menangani nonlinier yang kami nonlinieritas kamiDigunakan pendekatan numerik waktu depan ruang pusat ftcs stabilitas dianalisis sebelum kita menerapkannya pada persamaan sehingga kita dapat mensimulasikan gelombang yang kita peroleh bahwa gelombang mengubah bentuk menjadi hampir guncangan
1602,['FKIP10'],the dynamics of socioeconomic life of transmigrant communities in the independent integrated city of east mesuji,this study aims to analyze the socioeconomic conditions of the transmigrant community and analyze socioeconomic changes due to the implementation of the east mesuji integrated city ktm the method used is a qualitative method with a case study approach this is done to obtain more detailed information about the social changes that have taken place in the independent integrated city east mesuji data was collected through interviews observation and data collection the subject of this research is the transmigrant community while the object of this research is the socioeconomic conditions of the transmigrant community in the village of tanjung mas makmur east mesuji the results of the study show that there have been changes in the socioeconomic sector of the community especially in the transmigrant community in the village of tanjung mas makmur integrated independent city east mesuji this can be seen from the gradual increase in community welfare in the field of socioeconomic indicators when the ktm program was developed socioeconomic indicators can be seen from the level of income level of employment level of education community interaction values and community norms keywords socioeconomic community transmigration independent integrated cit,['LB'],International Journal of Education and Social Science Research,International Journal of Education and Social Science Research,2022-12,,,en,Penelitian ini bertujuan untuk menganalisis kondisi sosial ekonomi komunitas transmigran dan menganalisis perubahan sosial ekonomi karena implementasi KTM Kota Terpadu Mesuji Timur. Metode yang digunakan adalah metode kualitatif dengan pendekatan studi kasus ini dilakukan untuk mendapatkan informasi yang lebih rinci tentang sosial tersebutPerubahan yang telah terjadi dalam data Mesuji Timur City East yang independen dikumpulkan melalui pengamatan wawancara dan pengumpulan data subjek penelitian ini adalah komunitas transmigran sementara objek penelitian ini adalah kondisi sosial ekonomi komunitas transmigran di desa Tanjung MasMakmur East Mesuji Hasil penelitian ini menunjukkan bahwa ada perubahan di sektor sosial ekonomi komunitas terutama di komunitas transmigran di desa Tanjung Mas Makmur mengintegrasikan kota independen East Mesuji Ini dapat dilihat dari peningkatan bertahap dalam kesejahteraan masyarakat di dalam Kota di dalam Kota Timur.
1603,['FMIPA1'],design and build a drum collector using a stepper motor arduino based on nanofiber spinning machine electrospinning,an arduinobased stepper motor was used to create a nanofiber spinning machine the hardware for this tool includes an arduino mega module a 4x4 keypad a tm1637 type sevensegment display and l298n type stepper motor driver a 17hs4401 type stepper motor a pushbutton and an ultrasonic sensor the software utilized is the arduino ide which is written in c this tool s operating premise is that the arduino processes input from the keypad and then the stepper motor driver drives the stepper motor which moves the collection drum up and down the results of reading the tool will be presented in the seven segments in the form of rpm altitude and time the tool has a height range of 110 cm an rpm range of 10-100 rpm and a time range of 1 minute to 1 hour according to the test results the tool has 99.8 percent accuracy at rpm 99.92 percent accuracy at the time and 97.89 percent accuracy at altitude,['QC'],"Journal of Energy, Material, and Instrumentation Technology",Universitas Lampung,2022-05-01,,,en,"Motor stepper Arduinobased digunakan untuk membuat mesin pemintal nanofiber perangkat keras untuk alat ini mencakup modul mega arduino.adalah IDE Arduino yang ditulis dalam c Premis operasi alat ini adalah bahwa Arduino memproses input dari tombol dan kemudian driver motor stepper menggerakkan motor stepper yang menggerakkan drum koleksi ke atas dan ke bawah hasil membaca alat ini akan disajikanDalam tujuh segmen dalam bentuk ketinggian dan waktu RPM, alat ini memiliki kisaran ketinggian 110 cm kisaran rpm 10-100 rpm dan kisaran waktu 1 menit hingga 1 jam sesuai dengan hasil tes alat ini memiliki akurasi 99,8 persenpada RPM 99,92 persen akurasi pada saat itu dan akurasi 97,89 persen di ketinggian"
1604,['FMIPA4'],the effect of zeolite chitosan hybrid matrix for thermalstabilization enhancement on the immobilization of aspergillus fumigatus αamylase,in this paper the a fumigatus αamylase had been immobilized onto zeolite chitosan hybrid to improve its thermalstabilization for industrial needs the methods applied enzyme production isolation partial purification immobilization and characterization the optimum temperatures of the native and immobilized enzymes were 50 and 55 c respectively the native enzyme has km of 3.478 0.271 mg ml-1 substrate and vmax of 2.211 0.096 µmole ml-1 min-1 while the immobilized enzyme has km value of 12.051 4.949 mg ml-1 substrate and vmax of 1.602 0.576 µmole ml-1 min-1 the residual activity of the immobilized enzyme retained up 10.97% after fifth reuse cycles the native enzyme has δgi of 104.35 1.09 kj mole-1 and t½ of 38.75 1.53 min while the immobilized enzyme has δgi of 108.03 0.05 kj mole-1 and t½ of 180.03 3.31 min according to the increase in halflife t½ stability improvement of the a fumigatus αamylase was 4.65 times greater than the native enzyme thus the zeolite chitosan hybrid is used as a new supporting matrix for further enzyme immobilization to stabilize the enzymes,['Q1'],Emerging Science Journal,Ital Publication,2022-04-19,,,en,"Dalam makalah ini A fumigatus αamylase telah diimobilisasi ke hibrida kitosan zeolit untuk meningkatkan termalstabilisasi untuk kebutuhan industri. Metode yang menerapkan isolasi produksi enzim isolasi parsial imobilisasi dan karakterisasi suhu yang optimal dari enzim asli dan diimobilisasi adalah 50 dan 55 C NIERID.memiliki km 3,478 0,271 mg ml-1 substrat dan vmax 2,211 0,096 µmole ml-1 min-1 sedangkan enzim yang diimobilisasi memiliki nilai km 12,051 4,949 mg ml-1 substrat dan vmax dari 1,602 0,576 µmole-1 Minmin sesuai dengan peningkatan waktu paruh T½ peningkatan stabilitas A fumigatus αamylase adalah 4,65 kali lebih besar dari enzim asli sehingga hibrida kitosan zeolit digunakan sebagai matriks pendukung baru untuk imobilisasi enzim lebih lanjut untuk menstabilkan enzimnya"
1605,['FMIPA2'],the effect of zeolite chitosan hybrid matrix for thermalstabilization enhancement on the immobilization of aspergillus fumigatus αamylase,in this paper the a fumigatus αamylase had been immobilized onto zeolite chitosan hybrid to improve its thermalstabilization for industrial needs the methods applied enzyme production isolation partial purification immobilization and characterization the optimum temperatures of the native and immobilized enzymes were 50 and 55 c respectively the native enzyme has km of 3.478 0.271 mg ml-1 substrate and vmax of 2.211 0.096 μmole ml-1 min-1 while the immobilized enzyme has km value of 12.051 4.949 mg ml-1 substrate and vmax of 1.602 0.576 μmole ml-1 min-1 the residual activity of the immobilized enzyme retained up 10.97% after fifth reuse cycles the native enzyme has δgi of 104.35 1.09 kj mole-1 and t1 2 of 38.75 1.53 min while the immobilized enzyme has δgi of 108.03 0.05 kj mole-1 and t1 2 of 180.03 3.31 min according to the increase in halflife t1 2 stability improvement of the a fumigatus αamylase was 4.65 times greater than the native enzyme thus the zeolite chitosan hybrid is used as a new supporting matrix for further enzyme immobilization to stabilize the enzymes,['QD'],Emerging Science Journal,,2022,,,en,"Dalam makalah ini A fumigatus αamylase telah diimobilisasi ke hibrida kitosan zeolit untuk meningkatkan termalstabilisasi untuk kebutuhan industri. Metode yang menerapkan isolasi produksi enzim isolasi parsial imobilisasi dan karakterisasi suhu yang optimal dari enzim asli dan diimobilisasi adalah 50 dan 55 C NIERID.memiliki km 3,478 0,271 mg ml-1 substrat dan vmax 2,211 0,096 μmole ml-1 min-1 sedangkan enzim yang diimobilisasi memiliki nilai km 12,051 4,949 mg ml-1 substrat dan vmax dari 1,602 0,576 μmole-1 Min-1.180.03 3,31 menit Menurut peningkatan peningkatan stabilitas T1 2 dari A fumigatus αamylase adalah 4,65 kali lebih besar dari enzim asli sehingga hibrida kitosan zeolit digunakan sebagai matriks pendukung baru untuk imobilisasi enzim lebih lanjut untuk menstabilkan enzim."
1606,['FMIPA2'],the stability improvement of αamylase enzyme from aspergillus fumigatus by immobilization on a bentonite matrix,e stability of the αamylase enzyme has been improved from aspergillus fumigatus using the immobilization method on a bentonite matrix erefore this study aims to obtain the higher stability of αamylase enzyme from a fumigatus hence it is used repeatedly to reduce industrial costs e procedures involved enzyme production isolation partial purification immobilization and characterization furthermore the soluble enzyme was immobilized using 0.1 m phosphate buffer of ph 7.5 on a bentonite matrix after which it was characterized with the following parameters such as optimum temperature michaelis constant km maximum velocity vmax thermal inactivation rate constant ki halflife t1 2 and the change of energy due to denaturation δgi e results showed that the soluble enzyme has an optimum temperature of 55 c km of 3.04 mg ml 1 substrate vmax of 10.90 μmole ml 1 min 1 ki of 0.0171 min 1 t1 2 of 40.53 min and δgi of 104.47 kj mole 1 while the immobilized enzyme has an optimum temperature of 70 c km of 8.31 mg ml 1 substrate vmax of 1.44 μmole ml 1 min 1 ki of 0.0060 min 1 t1 2 of 115.50 min and δgi of 107.37 kj mole 1 considering the results the immobilized enzyme retained 42% of its residual activity after six reuse cycles additionally the stability improvement of the αamylase enzyme by immobilization on a bentonite matrix based on the increase in halflife was three times greater than the soluble enzyme,['QD'],Biochemistry Research International,,2022,,,en,"E Stabilitas enzim αamylase telah ditingkatkan dari Aspergillus fumigatus menggunakan metode imobilisasi pada matriks bentonit sebelum penelitian ini bertujuan untuk mendapatkan stabilitas yang lebih tinggi dari enzim αamylase dari produksi fumigatus sehingga digunakan berulang kali untuk mengurangi biaya αamylase yang terlibat.Immobilisasi dan karakterisasi pemurnian parsial Selanjutnya enzim yang larut diimobilisasi menggunakan 0,1 m buffer fosfat pH 7,5 pada matriks bentonit setelah itu dikarakterisasi dengan parameter berikut seperti suhu optimal Konstan KM Maksimal VMAX VMAX Thermal Inaktivasi Konstanta Konstan TaleFlife TaleFlife KIFLIFE T1 TINGIFIF KS.dan perubahan energi akibat denaturasi Δgi e hasil menunjukkan bahwa enzim yang larut memiliki suhu optimal 55 C km 3,04 mg ml 1 substrat Vmax 10,90 μmole ml 1 min 1 ki 0,0171 min 1 T1 2 dari 40,53 min dan ΔGidari 104,47 kJ mol 1 sedangkan enzim yang diimobilisasi memiliki suhu optimal 70 c km 8,31 mg ml 1 substrat vmax 1,44 μmole ml 1 menit 1 ki 0,0060 mnt 1 T1 2 dari 115,50 menit dan ΔGI dari 107,37 kJ mole 1 dipertimbangkan tersebutHasil Enzim yang diimobilisasi mempertahankan 42% dari aktivitas residual setelah enam siklus penggunaan kembali juga peningkatan stabilitas enzim αamylase dengan imobilisasi pada matriks bentonit berdasarkan peningkatan waktu paruh tiga kali lebih besar dari enzim yang larut"
1607,,level of gender equality in salted fish agroindustrial production at tulang bawang,"this study aims to find out how the level of gender equality in the production of salted fish agroindustry in tulang bawang regency the data analysis method used in this study is descriptive with quantitative approach this research was conducted in east menggala subdistrict and menggala subdistrict of tulang bawang regency the number of respondents in this study was 39 samples the data used is primary and secondary data the results of this study showed that the activities carried out by the saltfish processing community in tulang bawang regency both in reproductive productive and social activities show that women dominate in playing a leading role in their daily lives the existence of gender in terms of access and control of farmers to resources and benefits shows the dominant role of women to be the first reference in the life of salted fish processing society thus women with this role in salted fish processing can already be productive in helping support the family economy the average receipt per producer in one month amounted to rp10,891,025.64 and the average total cost per producer in one month amounted to rp8,757,081.00 so that the average profit per producer in one month was rp2,143,944.64 the profit obtained by each producer varies due to the difference in total revenue received and the total cost incurred by each producer and the main obstacles experienced by fishermen is the weather that is difficult to predict so as to decrease the productivity of salted fish processing",['S1'],IOP Conf. Series: Earth and Environmental Science,IOP Publishing,2022,,,en,"Penelitian ini bertujuan untuk mencari tahu bagaimana tingkat kesetaraan gender dalam produksi agroindastri ikan asin di Tulang Bawang Regency Metode analisis data yang digunakan dalam penelitian ini bersifat deskriptif dengan pendekatan kuantitatif yang dilakukan penelitian ini di subdistrik Menggala Timur dan subdistrik Menggala dari Tulang BawangRegency Jumlah responden dalam penelitian ini adalah 39 sampel data yang digunakan adalah data primer dan sekunder hasil penelitian ini menunjukkan bahwa kegiatan yang dilakukan oleh komunitas pemrosesan ikan asin di Kabupaten Tulang Bawang baik dalam kegiatan produktif dan sosial reproduksi menunjukkan bahwa wanita mendominasiDalam memainkan peran utama dalam kehidupan sehari -hari mereka keberadaan gender dalam hal akses dan kontrol petani ke sumber daya dan manfaat menunjukkan peran dominan perempuan untuk menjadi referensi pertama dalam kehidupan masyarakat pemrosesan ikan asin sehingga perempuan dengan peran ini dalam peran ini dalamPemrosesan ikan asin sudah bisa menjadi produktif dalam membantu mendukung ekonomi keluarga, tanda terima rata -rata per produsen dalam satu bulan berjumlah Rp10.891.025,64 dan rata -rata total biaya per produsen dalam satu bulan berjumlah Rp8.757.081.00 sehingga laba rata -rata per produsen dalam satuBulan adalah Rp2.143.944.64 Laba yang diperoleh oleh masing -masing produsen bervariasi karena perbedaan total pendapatan yang diterima dan total biaya yang dikeluarkan oleh masing -masing produsen dan hambatan utama yang dialami oleh nelayan adalah cuaca yang sulit diprediksi sehingga mengurangi produktivitas dariPemrosesan ikan asin"
1608,['FP5'],physical and chemical characteristics of the bamboo culm and wood carbonized at low temperature,physical and chemical characteristics of bamboo culm heattreated at low temperature 200 c to 320 c were analyzed to understand their carbonization mechanisms the physical features and chemical compositions of four indonesian and one korean bamboo species were examined and they were compared with red pine and cork oak after treatment weight loss ph and calorific value increased with increasing temperature weight loss and calorific value of the bamboo species increased from 200 to 240 c while those of the wood species increased from 240 to 280 c the ph of the bamboo and wood changed from acidic to neutral at 280 and 320 c respectively the crystalline cellulose of the samples in the xray diffraction analysis changed to amorphous at various temperatures for each material in fourier transform infrared spectroscopy all species showed a considerable change in hemicellulose peaks at 280 c and a substantial change in cellulose peaks at 320 c in conclusion the carbonized bamboo culm showed a considerable difference at 200 c to 320 c in the physical and chemical characteristics,"['S1', 'SD']",BioResources,"North Carolina State University, USA",2022-07,,,en,"Karakteristik Fisik dan Kimia Bong Bambu Diobati pada suhu rendah 200 C hingga 320 C dianalisis untuk memahami mekanisme karbonisasi mereka, fitur fisik dan komposisi kimia dari empat spesies bambu Indonesia dan satu Korea diperiksa dan mereka dibandingkan dengan pinus merah dan oak gabus setelah pohon oak merahPengobatan penurunan berat badan pH dan nilai kalori meningkat dengan meningkatnya penurunan berat badan suhu dan nilai kalori spesies bambu meningkat dari 200 menjadi 240 C sementara spesies kayu meningkat dari 240 menjadi 280 C pH bambu dan kayu berubah dari asam menjadi netralPada 280 dan 320 C masing -masing selulosa kristal sampel dalam analisis difraksi xray berubah menjadi amorf pada berbagai suhu untuk setiap bahan dalam spektroskopi inframerah transformasi Fourier, semua spesies menunjukkan perubahan yang cukup besar dalam puncak hemiselulosa pada 280 C dan perubahan besar pada puncak selulosa selulosa pada puncak pada 280 C dan perubahan besar pada puncak selulosa seluler pada seluler pada 280 C pada 280 C dan suatu perubahan seluler pada seluler pada seluler pada seluler pada 280 C pada 280 C dan merupakan perubahan selulosa pada seluler selulosa pada 280 C pada 280 C dan sebuah perubahan seluler pada seluler pada seluler pada puncak seluler pada puncak selulosa pada 280 C dan merupakan perubahan selulosa pada seluler pada seluler pada seluler pada puncak seluler pada puncak seluler pada puncak seluler pada puncak seluler pada puncak seluler pada puncak seluler pada puncak seluler pada puncak seluler pada puncak seluler pada puncak seluler pada puncak seluler pada puncak seluler pada puncak seluler pada puncak selulosa pada 280 cPada kesimpulan 320 C, batang bambu karbonisasi menunjukkan perbedaan yang cukup besar pada 200 C hingga 320 C dalam karakteristik fisik dan kimia"
1609,['FKIP19'],the development of scientific learning model based on local wisdom of piil pesenggiri to improve process skills and character values of elementary school students,this study aims to produce a learning model based on local wisdom piil pesenggiri knowledge that has characteristics that can improve the process skills and values of elementary school characters produce a science learning model based on piil pesenggiri local wisdom based on appropriate knowledge to improve process skills and values of elementary school character produce a model of science learning based on piil pesenggiri local wisdom which is effective for improving the process skills and characters values of elementary school this research using the addie step of the research and development method the trial subjects included elementary school grade iv students in lampung province need assessment data is collected by interview questionnaire and observation the feasibility data of the learning model were collected using a validation sheet questionnaire data were analyzed descriptively and statistically this study s results are expected to make the model of learning sciencebased on local wisdom piil pesenggiri can lead to the development of a learning science model on local wisdom in other regions throughout indonesia this development is expected to help students be more interested in learning understanding their own culture and becoming students who have good character values,['L1'],Jurnal Penelitian Pendidikan IPA (JPPIPA),Universitas Mataram,2022-04-30,,,en,Penelitian ini bertujuan untuk menghasilkan model pembelajaran berdasarkan kebijaksanaan lokal piil pesenggiri pengetahuan yang memiliki karakteristik yang dapat meningkatkan keterampilan proses dan nilai -nilai karakter sekolah dasar menghasilkan model pembelajaran sains berdasarkan piil pesenggiri kebijakan lokal berdasarkan pengetahuan yang tepat untuk meningkatkan keterampilan proses dan keterampilan dan keterampilan proses danNilai -nilai karakter sekolah dasar menghasilkan model pembelajaran sains berdasarkan piil pesengkgiri kebijaksanaan lokal yang efektif untuk meningkatkan keterampilan proses dan nilai -nilai karakter sekolah dasar penelitian ini menggunakan langkah addie dari metode penelitian dan pengembangan subjek percobaan termasuk kelas sekolah dasar kelas dasarSiswa IV di Provinsi Lampung Data Penilaian Kebutuhan dikumpulkan dengan kuesioner wawancara dan pengamatan Data kelayakan model pembelajaran dikumpulkan menggunakan data kuesioner lembar validasi dianalisis secara deskriptif dan statistik hasil penelitian ini diharapkan membuat model pembelajaran berdasarkan ilmu pengetahuan berdasarkan lokal dan statistikKebijaksanaan Piil Pesenggiri dapat mengarah pada pengembangan model sains pembelajaran tentang kebijaksanaan lokal di daerah lain di seluruh Indonesia perkembangan ini diharapkan dapat membantu siswa lebih tertarik untuk belajar memahami budaya mereka sendiri dan menjadi siswa yang memiliki nilai karakter yang baik yang baik
1610,['FEB4'],comparisonal analysis of profitability and leverage of hotel restaurant and tourism sub sector companies before and during covid-19 pandemic,the worldwide economy particularly indonesia s has been negatively impacted by the covid-19 pandemic some of the industries most impacted by the covid-19 epidemic are those in the hotel restaurant and tourism industries this study uses profitability and leverage to examine whether there are differences in the profitability and leverage situations before and after the covid-19 epidemic there are discrepancies between the findings of earlier studies notably those by darmawan et al 2021 who found no differences between profitability before and during the covid-19 epidemic in this research a comparative descriptive methodology and a quantitative technique were applied from 2018 through 2022 financial statistics are used in this analysis purposive sampling was used to collect samples and 25 companies that match the criteria were found when data were not normally distributed the nonparametric wilcoxon signed rank test was employed instead of the paired sample ttest as the normality test the study s conclusion demonstrates the leverage and profitability of businesses in the travel dining and hospitality sectors both before and after the covid-19 epidemic in the 25 organizations that were analyzed the results revealed a significant value α of 5% and a decline in the value of profitability and leverage this indicates that the indonesian hotel restaurant and tourism subsector businesses have suffered as a result of the covid-19 outbreak this study s findings are anticipated tobe used to investment decisionmaking additionally this research can be used as information by businesses facing profitability and leverage issues before and during the pandemic so that they can take immediate action to maintain their operations going forward,"['HG', 'HJ']",Asian Journal of Economics and Business Management,Lighthouse Publishing,2022-08-13,,,en,"Ekonomi di seluruh dunia khususnya Indonesia telah dipengaruhi secara negatif oleh pandemi Covid-19 beberapa industri yang paling dipengaruhi oleh epidemi Covid-19 adalah yang ada di industri hotel dan industri pariwisata, studi ini menggunakan profitabilitas dan leverage untuk memeriksa apakah ada perbedaan dalamdan teknik kuantitatif diterapkan dari 2018 hingga 2022 statistik keuangan digunakan dalam analisis ini sampling purposive digunakan untuk mengumpulkan sampel dan 25 perusahaan yang sesuai dengan kriteria ditemukan ketika data tidak secara normal didistribusikan.Ttest sampel berpasangan sebagai tes normalitas Kesimpulan penelitian menunjukkan leverage dan profitabilitas bisnis di sektor makan dan perhotelan perjalanan baik sebelum dan sesudah epidemi COVID-19 di 25 organisasi yang dianalisis hasilnya mengungkapkan nilai yang signifikan α α dari 5% dan penurunan nilai profitabilitas dan pengaruh ini menunjukkan bahwa bisnis hotel dan bisnis subsektor pariwisata Indonesia telah menderita sebagai akibat dari wabah COVID-19 Temuan ini diantisipasi untuk diketahui pengambilan keputusan investasi dan penelitian ini dapat digunakansebagai informasi oleh bisnis yang menghadapi masalah profitabilitas dan memanfaatkan sebelum dan selama pandemi sehingga mereka dapat mengambil tindakan segera untuk mempertahankan operasi mereka ke depan"
1611,['FEB4'],pengaruh profitabilitas leverage dan struktur modal terhadap nilai perusahaan dengan kebijakan deviden sebagai variabel moderasi effect of profitability leverage and capital structure on firm value with dividend policy as moderating variable,"purpose the covid-19 epidemic has had a devastating impact on the international economy particularly in indonesia the hospitality dining and tourism sectors are some of those most impacted by the covid-19 pandemic the impact of profitability leverage capital structure and dividend policy as moderating variables on firm value is investigated in this study for companies in the hotel restaurant and tourism subsector listed on the indonesian stock exchange between 2016 and 2021 method with data from the indonesian stock exchange from 2016 to 2021 comparative descriptive approaches and quantitative methodologies were employed in this study purposive sampling was used to sample and it revealed 15 businesses that fit the bill results the findings in 15 companies show that profitability has no effect on firm value with a significance value of 0,584 leverage has no effect on firm value with a significance value of 0,896 capital structure has no effect on firm value with a significance value of 0,122 dividend policy is able to moderate profitability on firm value with a significance value of 0,025 dividend policy is unable to moderate the effect of leverage and capital structure has no effect on firm value limitations this study only uses the variables of profitability leverage capital structure dividend policy to explain the variable value of the company with a sample of companies in the hotel restaurant and tourism subsector listed on the indonesian stock exchange during 2016-2021 contribution the results of this study will likely be applied in investment decisionmaking businesses with concerns about profitability debt and capital structure can also utilize this research s findings as knowledge so they can act right away to keep their operations going in the future","['HG', 'HJ']",Goodwood Akuntansi dan Auditing Reviu,Goodwood,2022-11-01,,,en,"Tujuan Epidemi COVID-19 telah memiliki dampak yang menghancurkan pada ekonomi internasional khususnya di Indonesia sektor makan dan pariwisata keramahan adalah beberapa dari mereka yang paling terpengaruh oleh pandemi covid-19 dampak dari profitabilitas leverage struktur modal dan kebijakan dividen sebagai variabel moderat pada pada pada variabel moderasi pada pada pada variabel moderat pada pada pada variabel moderat pada pada pada variabel moderat pada pada pada variabel moderat pada pada pada variabel moderat pada pada pada variabel moderat pada pada pada variabel moderat pada pada pada variabel moderat pada pada pada variabel moderat pada pada pada variabel moderat pada pada pada variabel moderat pada pada pada variabel moderat padaNilai perusahaan diselidiki dalam penelitian ini untuk perusahaan di restoran hotel dan subsektor pariwisata yang tercantum di Bursa Efek Indonesia antara metode 2016 dan 2021 dengan data dari Bursa Efek Indonesia dari 2016 hingga 2021 pendekatan deskriptif komparatif dan metodologi kuantitatif digunakan dalam penelitian ini Purposive Purposive iniPengambilan sampel digunakan untuk mengambil sampel dan mengungkapkan 15 bisnis yang sesuai dengan hasil tagihan temuan di 15 perusahaan menunjukkan bahwa profitabilitas tidak berpengaruh pada nilai perusahaan dengan nilai signifikansi 0,584 leverage tidak berpengaruh pada nilai perusahaan dengan nilai signifikansi 0,896 struktur modaltidak berpengaruh pada nilai perusahaan dengan nilai signifikansi kebijakan dividen 0,122 dapat memoderasi profitabilitas pada nilai perusahaan dengan nilai signifikansi 0,025 kebijakan dividen tidak dapat memoderasi pengaruh leverage dan struktur modal tidak berpengaruh pada batasan nilai perusahaan studi iniHanya menggunakan variabel-variabel profitabilitas Leverage Struktur Modal Struktur Dividen Kebijakan untuk menjelaskan nilai variabel perusahaan dengan sampel perusahaan di restoran hotel dan subsektor pariwisata yang terdaftar di Bursa Efek Indonesia selama Kontribusi 2016-2021 Hasil penelitian ini akan terjadiditerapkan dalam bisnis pengambilan keputusan investasi dengan kekhawatiran tentang utang profitabilitas dan struktur modal juga dapat memanfaatkan temuan penelitian ini sebagai pengetahuan sehingga mereka dapat bertindak segera untuk menjaga operasi mereka di masa depan"
