,divisions,title,abstract,subjects,publication,publisher,date,keywords,keyword,lang,translation
3041,['UNILA3'],correlation between chemotherapy response and degree of depression using the hemilton depression rating scale hdrs method in stage iii breast cancer patients at abdul moeloek hospital bandar lampung,breast cancer is the most common cancer in women the incidence is about 12% of all newly diagnosed cancer cases and breast cancer is 25% of all cancers in women breast cancer therapy modalities vary depending on the stage and condition of the patient neoadjuvant chemotherapy is chemotherapy before surgery depression is common in breast cancer patients undergoing neoadjuvant chemotherapy depression can reduce therapeutic outcomes therefore it is necessary to give early intervention in the management of depression to improve treatment outcomes the research method is descriptive analytic cross sectional the independent variable is the response to chemotherapy and the dependent variable is the degree of depression using the hemilton depression rating scale hdrs method in stage iii breast cancer patients the study was conducted at the surgical oncology polyclinic and chemotherapy treatment room for the research period from march to august 2021 results showed a significant relationship with a correlation coefficient of 0.951 between the response to chemotherapy and the degree of depression using the hdrs method in stage iii breast cancer patients at abdul moeloek hospital bandar lampung conclusion is that there is a close relationship between chemotherapy response and the degree of depression using the hdrs method the worse the chemotherapy response the higher the degree of depression therefore psychotherapeutic support is needed in patients who have a poor response to chemotherapy,['R1'],,Penelitian Unila,2021,,"['degree of depression', 'breast cancer', 'chemotherapy response']",en,"Kanker payudara adalah kanker yang paling umum pada wanita insidensinya adalah sekitar 12% dari semua kasus kanker yang baru didiagnosis dan kanker payudara adalah 25% dari semua kanker pada wanita modalitas terapi kanker payudara bervariasi tergantung pada stadium dan kondisi kemoterapi neoadjuvant pasien adalah kemoterapi adalah kemoterapi pasien adalah kemoterapi adalah kemoterapi adalah kemoterapi pasienSebelum operasi depresi adalah umum pada pasien kanker payudara yang menjalani depresi kemoterapi neoadjuvant dapat mengurangi hasil terapeutik sehingga perlu untuk memberikan intervensi dini dalam pengelolaan depresi untuk meningkatkan hasil pengobatan. Metode penelitian adalah penampang analitik deskriptif variabel independen adalah respons terhadap kemoterapi.Dan variabel dependen adalah tingkat depresi menggunakan metode Hemilton Depression Rating SCALE HDRS pada pasien kanker payudara stadium III studi ini dilakukan pada ruang perawatan poliklinik dan kemoterapi bedah untuk periode penelitian dari Maret hingga Agustus 2021 menunjukkan hubungan yang signifikan yang signifikanDengan koefisien korelasi 0,951 antara respons terhadap kemoterapi dan tingkat depresi menggunakan metode HDRS pada pasien kanker payudara stadium III di Abdul Moeloek Hospital Bandar Lampung kesimpulan adalah bahwa ada hubungan yang erat antara respons kemoterapi dan tingkat depresi menggunakan The TheMetode HDRS semakin buruk respons kemoterapi semakin tinggi tingkat depresi karena itu diperlukan dukungan psikoterapi pada pasien yang memiliki respons yang buruk terhadap kemoterapi"
3042,['FKIP3'],development of lkpd teaching materials based on community science technology to improve students high level of communication and thinking ability,this development research aims to realize the development of stmbased lkpd to find out the effect of developing stmbased lkpd which is theoretically feasible and suitable for use by educators in classroom learning the research method used is development research research and development by using research steps according to borg and gall the population in this study were fifth grade elementary school mi educators in rajabasa district bandar lampung city which amounted to eight educators the sample used in this study was a saturated sample namely eight educators this study uses a qualitative descriptive analysis data collection techniques in this study were carried out in two ways namely observation and questionnaires needs analysis questionnaire the instruments in this study consisted of 1 needs analysis instruments 2 materials expert validation instruments media experts and linguists 3 user validation instruments educators the results of prototype product development were validated by material experts media experts and linguists and validated by users namely fifth grade educators at sd mi rajabasa district bandar lampung city totaling eight educators to support students communication and highlevel thinking skills in the learning process in the classroom,['L1'],Edunesia: Jurnal Ilmiah Pendidikan,Natural Aceh,2021-06,,,en,"dan empedu populasi dalam penelitian ini adalah Sekolah Dasar Sekolah Dasar Kelima Pendidik MI di Distrik Rajabasa Bandar Lampung City yang berjumlah delapan pendidik, sampel yang digunakan dalam penelitian ini adalah sampel jenuh yaitu delapan pendidik penelitian ini menggunakan teknik pengumpulan data analisis deskriptif kualitatif dalam hal iniStudi dilakukan dengan dua cara yaitu observasi dan kuesioner analisis kebutuhan kuesioner instrumen dalam penelitian ini terdiri dari 1 instrumen analisis kebutuhan 2 bahan validasi ahli instrumen ahli dan ahli bahasa 3 instrumen validasi pengguna Pendidik Hasil pengembangan produk prototipe divalidasi oleh para ahli materialPakar media dan ahli bahasa dan divalidasi oleh pengguna yaitu pendidik kelas lima di SD Mi Rajabasa Bandar Bandar Lampung City Total Eight Educators untuk mendukung komunikasi siswa dan keterampilan berpikir tinggi dalam proses pembelajaran di kelas ruang kelas"
3043,['FT7'],eutectic sodium chloride nacl as phase change material pcm for fish cold storage,abstract fish and shellfish are perishable the decay process is caused by metabolic reactions and bacterial growth this process can be inhibited by using a low temperatures storage system this research developed a pcmbased cold storage system for low temperature applications the most frequently used pcm material is water because it has good thermal properties however water is not suitable for low temperature applications because it has a freezing point of 0 oc based on the colligative properties of the solution the freezing point of water will decrease if a solute is added the solute used in this research is sodium chloride nacl the addition of nacl into water of 3% 6% and 9% wt nacl to form a eutectic salt solution thermal analysis was carried out by thistory method and calculation the results of the thermal analysis indicated that the addition of 3% 6% and 9% wt nacl to the water cause a salt latent heat reduction increase in density and increase in the degree of supercooling furthermore the eutectic solution of 9% wt nacl was chosen as the cooling medium because it has a freezing point of -5.8 oc and thermal properties similar to water the use of 5.6 kg of 9% wt nacl eutectic solution was able to reduce and maintain the temperature of 5 kg of fish at 0 oc for 24.3 hours from the initial temperature of 28.4 oc with the lowest temperature of -0.7 oc the stored fish had an organoleptic value of 8 with a 95% confidence level history salt solution nacl organoleptic,['TJ'],,,2021-10,,"['pcm', 't']",en,"Ini memiliki sifat termal yang baik namun air tidak cocok untuk aplikasi suhu rendah karena memiliki titik beku 0 oc berdasarkan sifat koligatif dari solusi, titik beku air akan berkurang jika zat terlarut ditambahkan zat terlarut yang digunakan dalam penelitian ini adalahnatrium klorida NaCl Penambahan NaCl ke dalam air 3% 6% dan 9% wt NaCl untuk membentuk analisis larutan garam eutektik dilakukan dengan metode dan perhitungan thistory. Hasil analisis termal menunjukkan bahwa penambahan 3% 6%dan 9% WT NaCl ke air menyebabkan peningkatan pengurangan panas laten garam dalam kepadatan dan peningkatan tingkat supercooling selanjutnya larutan eutektik 9% wt NaCl dipilih sebagai media pendingin karena memiliki titik beku -5,8 oc dan dan dan dan medium pendingin karena memiliki titik beku -5,8 oc dan dan dan dan dan dan dan dan danSifat termal mirip dengan air penggunaan 5,6 kg larutan eutektik NaCl 9% wt mampu mengurangi dan mempertahankan suhu 5 kg ikan pada 0 oc selama 24,3 jam dari suhu awal 28,4 oC dengan suhu terendah -0,7OC ikan yang disimpan memiliki nilai organoleptik 8 dengan 95% tingkat kepercayaan Sejarah garam NaCl Organoleptik"
3044,['FKIP10'],implementation of academic culture in historical lessons in madrasah aliyah negeri 2 bandar lampung,education and culture have a very strong relationship culture will not grow and develop without an educational process the purpose of this study was to determine the implementation of academic culture in the history subject at man 2 bandar lampung the method used in this research is the descriptive qualitative research method data collection techniques used in this study were indepth interviews observation and documentation the reason the researcher uses this research technique is that in qualitative research to collect information involves direct participation in the form of indepth interviews field observations and reviewing documents that support the research data analysis consists of three activities that occur simultaneously namely data reduction data presentation drawing conclusions verification the implementation of academic culture in history subjects at man 2 bandar lampung is as follows 1 respect for opinions 2 rational thinking with responsibility 3 reading habits 4 addition of knowledge and insight 5 habit of researching and serving the community 6 writing articles papers books 7 scientific discussion,['L1'],International Journal of Education and Social Science Research,,2021-01,,,en,Pendidikan dan budaya memiliki budaya hubungan yang sangat kuat tidak akan tumbuh dan berkembang tanpa proses pendidikan tujuan dari penelitian ini adalah untuk menentukan implementasi budaya akademik dalam subjek sejarah di man 2 bandar lampung metode yang digunakan dalam penelitian ini adalah kualitatif deskriptifMetode Penelitian Teknik pengumpulan data yang digunakan dalam penelitian ini adalah pengamatan dan dokumentasi wawancara mendalam tentang alasan peneliti menggunakan teknik penelitian ini adalah bahwa dalam penelitian kualitatif untuk mengumpulkan informasi melibatkan partisipasi langsung dalam bentuk wawancara mendalam pengamatan lapangan dan meninjau dokumen yang mendukung data penelitianAnalisis terdiri dari tiga kegiatan yang terjadi secara bersamaan yaitu pengurangan data presentasi data menggambar kesimpulan verifikasi implementasi budaya akademik dalam subjek sejarah di man 2 bandar lampung adalah sebagai berikut 1 Menghormati pendapat 2 Pemikiran rasional dengan tanggung jawab 3 Kebiasaan Membaca 4 Penambahan Pengetahuan dan Wawasan5 Kebiasaan Meneliti dan Melayani Komunitas 6 Menulis Artikel Buku 7 Diskusi Ilmiah
3045,,the development of tulang bawang local history teaching book to improve historically thinking skill,the objective of this research was to develop tulang bawang local history teaching book to improve the historical thinking skill of learners in grade xi of social science this was development research and used 5 steps of addie development design 1 analysis 2 design 3 development 4 implementation 5 evaluation subjects were material and media experts from the expert test subject group and 6 learners from a small group test subject the field test was done in grade xi of the social sciences classroom as a treatment subject data were collected with questionnaires observations and interviews data were analyzed with qualitative and quantitative analyses to find out the product effectiveness the historical thinking skills of learners in grade xi of social sciences were compared before and after the history teaching book was developed the research result was 1 the tulang bawang history teaching book and 2 it could improve historical thinking skills using the developed product showed a 0.50 result difference with the moderate category and it indicated that the developed product was effective in improving learners historical thinking skills,['L1'],,,2021,,,en,"Tujuan dari penelitian ini adalah untuk mengembangkan buku pengajaran sejarah lokal Tulu Bawang untuk meningkatkan keterampilan berpikir historis peserta didik di Kelas XI Ilmu Sosial Ini adalah penelitian pengembangan dan menggunakan 5 langkah dari Addie Development Design 1 Analisis 2 Desain 3 Pengembangan 4 Implementasi 5 Evaluasi ImplementasiSubjek adalah ahli material dan media dari kelompok subjek tes ahli dan 6 pelajar dari subjek uji kelompok kecil Tes lapangan dilakukan di kelas XI kelas ilmu sosial sebagai subjek pengobatan dikumpulkan dengan pengamatan kuesioner dan data wawancara dianalisis denganAnalisis kualitatif dan kuantitatif untuk mengetahui efektivitas produk keterampilan berpikir historis pelajar di Kelas XI ilmu sosial dibandingkan sebelum dan sesudah buku pengajaran sejarah dikembangkan hasil penelitian adalah 1 Buku Pengajaran Sejarah Tulang Bawang dan 2 itu dapat meningkatkan historisKeterampilan berpikir menggunakan produk yang dikembangkan menunjukkan perbedaan hasil 0,50 dengan kategori sedang dan menunjukkan bahwa produk yang dikembangkan efektif dalam meningkatkan keterampilan berpikir historis peserta didik"
3046,['FP25'],biomass and yield of five genotypes sorghum sorghum bicolor l moench in dry land tanjung bintang south lampung,"abstract this experiment aims to evaluate the effect of five genotypes on the biomass and yield of sorghum to calculate correlation between biomass variables and yield components and to calculate the coefficient of direct effect and indirect effect of biomass component on yield of grain sorghum by using path analysis this study was conducted in sukanegara village tanjung bintang district south lampung regency lampung province from april 2019 to november 2019 this study used single treatment of sorghum genotypes in completely randomized block design crbd with three replications the sorghum genotypes used that this study were ghp-1 ghp 5 ghp-11 pahat and numbu the total number of study units was 15 in each unit of study five plants were taken as samples of observations the results showed that genotypes ghp-5 135,2 g and pahat 123,4 g had a higher aboveground biomass weight than genotypes ghp-1 98,0 g and numbu 94,7 g then the genotype of pahat had panicle length 26,2 cm number of panicle branches 42,4 item and head weight 65,1 g were higher than other genotypes then the high grain weight was achieved by the genotype ghp-5 37,6 g numbu 31,0 g and ghp-11 29,6 g this experiment showed that there was a significant correlation between aboveground biomass weight and grain weight per plant r 0,36 based on path analysis there was a dirrect effect of aboveground biomass weight on grain weight per plant 0,035 than direct effect between number of grain per plant and grain weight per plant 0,995 and 1000 grain weight and grain weight per plant 0,346 it means that number of grain per plant and 1000 grain weight is recommended to be used as selection for high yield",['S1'],INOVASI PEMBANGUNAN – JURNAL KELITBANGAN,Balitbangda Provinsi Lampung,2021-04,,"['biomass', 'genotypes', 'yield', 'and sorghum plants']",en,"Studi ini dilakukan di desa Sukanegara Tanjung Bintang Distrik Lampung South Lampung Provinsi Lampung dari April 2019 hingga November 2019 Studi ini menggunakan pengobatan tunggal genotipe sorgum dalam desain blok acak yang sepenuhnya acak CRBD dengan tiga replikasi genotipe sorgum yang digunakan bahwa penelitian ini adalah GHP-1 GHP GHP5 GHP-11 Pahat dan Numbu Jumlah total unit penelitian adalah 15 di setiap unit studi lima tanaman diambil sebagai sampel pengamatan hasil menunjukkan bahwa genotipe GHP-5 135,2 g dan pahat 123,4 g memiliki lebih tinggi di atas tanahBerat biomassa dari genotipe GHP-1 98,0 g dan Numbu 94,7 g maka genotipe pahat memiliki panjang malai 26,2 cm Jumlah cabang malai 42,4 item dan berat kepala 65,1 g lebih tinggi dari genotipe lainnyaBerat biji-bijian yang tinggi dicapai oleh genotipe GHP-5 37,6 g Numbu 31,0 g dan GHP-11 29,6 g Eksperimen ini menunjukkan bahwa ada korelasi yang signifikan antara berat biomassa di atas tanah dan berat butir per tanaman R 0,36 Berdasarkan analisis jalur ada efek Dirrect dari berat biomassa di atas tanah pada berat butir per tanaman 0,035 daripada efek langsung antara jumlah butir per tanaman dan berat butir per tanaman 0,995 dan 1000 berat butir dan berat butir per tanaman 0,346 Ini berarti jumlah bahwa dariButir per tanaman dan 1000 berat butir disarankan untuk digunakan sebagai seleksi untuk hasil tinggi"
3047,,pelatihan merancang pembelajaran tematik berbasis hots bagi guru sd di kabupaten pesawaran,this community service activity is motivated by the weak understanding of elementary school teachers in hotsoriented learning therefore it is necessary to conduct training in designing thematic learning that is oriented towards hots the training is carried out by presenting information holding responses and group discussions on previously informed material and holding hotsbased learning tools preparation exercises the training was attended by elementary school teachers in district of pesawaran based on the results of observations and written tests the teachers were active in following the material presentation discussion and preparation of hots learning tools in addition teachers understanding has improved this is evidenced by the pretest and posttest ngain values of 0.09 however the increase is not significant thus it can be concluded that the participants conceptual understanding of hotsoriented learning increased this increase occurred because the previous participants did not really understand the true meaning of hotsoriented learning through this activity participants get more detailed and easily accepted knowledge because in addition to presenting the material the implementer also provides guidance on the development of learning designs however there is a need for ongoing technical guidance related to its implementation in classroom learning both online and facetoface,['L1'],ABDIMAS ALTRUIS: Jurnal Pengabdian Kepada Masyarakat,"Universitas Sanata Dharma, Yogyakarta",2021-10-19,,,en,"Kegiatan layanan masyarakat ini dimotivasi oleh pemahaman yang lemah tentang guru sekolah dasar dalam pembelajaran yang berorientasi panas karena itu perlu untuk melakukan pelatihan dalam merancang pembelajaran tematik yang berorientasi pada hots pelatihan dilakukan dengan menyajikan respons memegang informasi dan diskusi kelompok pada materi yang sebelumnya diinformasikan sebelumnyadan mengadakan latihan persiapan Alat Pembelajaran Berbasis Hots. Pelatihan ini dihadiri oleh guru sekolah dasar di distrik Pesawaran berdasarkan hasil pengamatan dan tes tertulis yang para guru aktif dalam mengikuti diskusi presentasi materi dan persiapan alat pembelajaran hots sebagai tambahan pemahaman guru telah meningkat meningkatHal ini dibuktikan dengan nilai pretest dan posttest ngain 0,09 namun peningkatannya tidak signifikan sehingga dapat disimpulkan bahwa peserta pemahaman konseptual pembelajaran yang berorientasi panas.Kegiatan ini peserta mendapatkan pengetahuan yang lebih rinci dan mudah diterima karena selain menyajikan materi, pelaksana juga memberikan panduan tentang pengembangan desain pembelajaran namun ada kebutuhan untuk panduan teknis yang berkelanjutan terkait dengan implementasinya dalam pembelajaran kelas baik online maupun facetoface"
3048,['FKIP5'],implementation of full day school in basic schools in forming student s character,the importance of implementing full day school in character building in elementary school students makes the writer interested in making a literature review character education is important to be developed and internalized immediately because it has a noble enough purpose for the provision of students lives so that they are always ready to respond to all the dynamics of life with full responsibility the research method used is literature study the purpose of this literature review is to obtain a theoretical basis that can support problem solving regarding the application of full day school in character building for elementary school students the results of this research shows that full day school gives positive impact for the children s growth especially on establishing the character values since the early stage started from the elementary school,['L1'],International Journal of Current Science Research and Review,IJCSRR,2021-12-12,,,en,Pentingnya menerapkan sekolah sehari penuh dalam membangun karakter di siswa sekolah dasar membuat penulis tertarik untuk membuat tinjauan literatur pendidikan karakter penting untuk dikembangkan dan diinternalisasi segera karena memiliki tujuan yang cukup mulia untuk penyediaan siswa sehingga mereka benarSelalu siap untuk menanggapi semua dinamika kehidupan dengan tanggung jawab penuh metode penelitian yang digunakan adalah studi literatur tujuan dari tinjauan literatur ini adalah untuk mendapatkan dasar teoretis yang dapat mendukung pemecahan masalah mengenai penerapan sekolah sehari penuh dalam pembangunan karakter untuk sekolah dasar untuk sekolah dasarSiswa Hasil penelitian ini menunjukkan bahwa sekolah sehari penuh memberikan dampak positif untuk pertumbuhan anak -anak terutama pada penetapan nilai -nilai karakter sejak tahap awal dimulai dari sekolah dasar
3049,['FP1'],analisis usahatani dan faktorfaktor yang mempengaruhi keuntungan usahatani cabai merah di kecamatan tulang bawang tengah kabupaten tulang bawang barat,"this study aims to analyze farming and factors that affecting the profit of red chilli farming in tulang bawang tengah subdistrict tulang bawang barat regency this research uses survey method the research is located in tulang bawang tengah subdistric tulang bawang barat regency which was conducted in aprilmay 2019 the number of respondent are 57 farmers taken by random sampling method data are analyzed using quantitative and qualitative analysis furthermore farming analysis is analyzed using income analysis and by counting the value of r c to cash cost and total cost factors affecting profit function are analyzed by profit analysis uop unit output price which is a derived of the cobb douglas production function and normalized by output price the results show that the average income of red chilli farming in tulang bawang tengah subdistrict base on cash costs and the total cost is rp47,486,701.79 hectare and rp22,229,238.35 hectare respectively red chilli farming give a profit as the value of r c to cast costs and total cost are 1,99 and 1,33 factors of land area seed price sp36 fertilizer price manure price npk fertilizer price insecticide price fungicide price and labor wages significantly affect to the profits of red chilli farming in tulang bawang tengah subdistric keywords income profit and red chilli",['HB'],Jurnal Ilmu-Ilmu Agribisnis,Juruan Agribisnis Fakultas Pertanian Universitas Lampung,2021-11-01,,,en,"Jumlah responden adalah 57 petani yang diambil dengan metode pengambilan sampel acak data dianalisis menggunakan analisis kuantitatif dan kualitatif selanjutnya analisis pertanian dianalisis menggunakan analisis pendapatan dan dengan menghitung nilai R C untuk biaya tunai dan total faktor biaya yang mempengaruhi fungsi laba dianalisis dengan analisis laba UOP UOP UOPHarga output unit yang merupakan penurunan fungsi produksi Cobb Douglas dan dinormalisasi dengan harga output hasilnya menunjukkan bahwa pendapatan rata -rata pertanian cabai merah di tatan Bawang Tengah Basis subdistrict pada biaya tunai dan total biaya adalah Rp47.486.701,79 hektar dan RP22, RP22, Rp47.486.701.79 hektar dan RP22, RP22, RP47.486.701.79 hektar dan RP22, RP22, RP47.486.701.79 hektar dan RP22, RP22, RP47.486.701.79 hektar dan RP22, RP22, Rp47.486.701,79 hektar dan RP22, RP22, RP22229.238,35 hektar masing -masing pertanian cabai merah memberikan keuntungan karena nilai R C untuk biaya cor dan total biaya adalah 1,99 dan 1.33 faktor harga benih tanah SP36 harga pupuk harga pupuk harga pupuk harga insektisida harga fungisida dan upah tenaga kerja secara signifikan secara signifikan secara signifikan dan upah tenaga kerjamempengaruhi keuntungan pertanian cabai merah di tilat bawang tengah kata kunci subdistric laba pendapatan dan cabai merah"
3050,['FKIP1'],university students perception of online learning a case study of virtual class learning management system in the university of lampung,the use of online media to facilitate distant learning during the pandemic has become one of the solutions that can be implemented to support the government s policy of reducing crowds in public spaces in this case students at the university of lampung s faculty of teacher training and education benefit from an online management system called virtual class unila this platform is intended for students to use to access resources download learning modules and participate in classroom discussions the virtual class was created to assist students with distance learning however since the initial implementation of virtual class at the start of the pandemic in early 2020 both positive and negative perceptions about its use have emerged as a result we were encouraged to ascertain diverse perceptions regarding the use of this sophisticated learning management system among students at the faculty of teacher training and education university of lampung this study employed a quantitative approach collecting data via a scaled survey questionnaire the target participants were 272 students from various departments who were asked to complete a survey regarding their perceptions of the implementation of virtual class the findings of this study are expected to be beneficial for the future maintenance and development of virtual class as well as for determining the optimal method of conducting online learning,['L1'],International Journal of Educational Studies in Social Sciences (IJESSS),Lighthouse,2021-10-04,,,en,Penggunaan media online untuk memfasilitasi pembelajaran yang jauh selama pandemi telah menjadi salah satu solusi yang dapat diimplementasikan untuk mendukung kebijakan pemerintah mengurangi kerumunan di ruang publik dalam kasus ini siswa di Fakultas Pelatihan dan Pendidikan Guru Universitas LampungManfaat dari sistem manajemen online yang disebut Virtual Class UNILA Platform ini dimaksudkan untuk digunakan siswa untuk mengakses sumber daya pengunduhan sumber belajar dan berpartisipasi dalam diskusi kelas kelas virtual dibuat untuk membantu siswa dengan pembelajaran jarak jauh karena implementasi awal kelas virtual diMulai dari pandemi pada awal 2020 baik persepsi positif dan negatif tentang penggunaannya telah muncul sebagai hasilnya kami didorong untuk memastikan beragam persepsi mengenai penggunaan sistem manajemen pembelajaran yang canggih ini di antara siswa di Fakultas Pelatihan Guru dan Pendidikan Universitas Lampung iniStudi menggunakan pendekatan kuantitatif yang mengumpulkan data melalui kuesioner survei skala yang ditargetkan peserta adalah 272 siswa dari berbagai departemen yang diminta untuk menyelesaikan survei mengenai persepsi mereka tentang implementasi kelas virtual temuan penelitian ini diharapkan bermanfaat untuk masa depan masa depanpemeliharaan dan pengembangan kelas virtual serta untuk menentukan metode optimal melakukan pembelajaran online
3051,['FMIPA1'],characteristics of zinc ferrite nanoparticles znfe2o4 from natural iron ore,synthesis of zinc ferrite nanoparticles znfe2o4 of iron ore taken in tanah laut has been done the synthesis uses the coprecipitation method znfe2o4 nanoparticles were characterized using xray diffraction xrd transmission electron microscopy tem vibrating sample magnetometer vsm fourier transform infrared ftir and uvvis spectrophotometer using xrd it was found that znfe2o4 has an average crystal size of 8.80 nm znfe2o4 is superparamagnetic because it has a narrow loop area of about 10 koe emu g using ftir the zno and feo groups were obtained at wave numbers 556.58 and 598.87 cm 1 the absorption spectrum is in the range of uv light 200 nm to visible light 600 nm and at wavelength of 288 nm is observed absorption,['QC'],IOP Conf. Series: Earth and Environmental Science,IOP Publishing,2021,,,en,"Sintesis Seng Ferit Nanopartikel Znfe2O4 dari bijih besi yang diambil di Tanah Laut telah dilakukan Sintesis menggunakan metode coprecipitation ZnFe2O4 nanopartikel yang dikarakterisasi menggunakan XRAY difransportasi XRD FOURTRUMEN FOMRUROMER FOURIER FOURIER FOURIER FOMRURED FOURIER FOMRURED Fourier Fourier Fourier Fourier Fourier Fourier Fourier Fourier Fourier Fourier FourierBahwa Znfe2O4 memiliki ukuran kristal rata -rata 8,80 nm Znfe2O4 adalah superparamagnetik karena memiliki area loop sempit sekitar 10 koe yang menggunakan FTIR. Kelompok ZnO dan Feo diperoleh pada nomor gelombang 556,58 dan 598,87 cm Spektrum absorpsi ada dalam kisaran 556,58 dan 598,87 cm. Sirktrum adalah dalam kisaran 556,58 dan 598,87 cm, spektrum absorpsi berada di kisaran 556,58 dan 598,87 cm. Sirktrum adalah dalam kisaran 556,58 dan 598,87 cm. PEREMPURANTSI ADA dalam kisaran 556,58 dan 598,87 CM 1 The Absorption adalah kisaran dalam kisaran 556,58 dan 598,87 CM.cahaya UV 200 nm ke cahaya tampak 600 nm dan pada panjang gelombang 288 nm diamati penyerapan"
3052,['FMIPA1'],rietveld analysis of geopolymer prepared from amorphous rice husk silica with different thermal treatment,the work aims to study the temperature effect on the geopolymer s crystal structure prepared from amorphous silica rice husk the samples were prepared via the solgel method and then subjected to thermal at a temperature of 250-650 oc eds identified the element and compound composition on the surface of the sample the crystal structure of samples identified by rietveld refinement of xrd the sample was dominated by the gibbsite phase at relatively low temperatures 250 oc the boehmite phase dominates at a temperature of 350-450 oc the amorphous structure of the geopolymer was formed at a temperature of 550-650 oc the geopolymer mainly formed from the reaction of boehmite and silica this study shows a significant effect of temperature on the formation of the geopolymer structure,['QC'],,,2021-01-27,,,en,Pekerjaan ini bertujuan untuk mempelajari efek suhu pada struktur kristal geopolimer yang disiapkan dari sekam padi silika amorf sampel disiapkan melalui metode solgel dan kemudian dikenakan termal pada suhu 250-650 oc ed mengidentifikasi elemen dan komposisi senyawa pada tersebutPermukaan sampel Struktur kristal sampel yang diidentifikasi oleh penyempurnaan Rietveld XRD Sampel didominasi oleh fase gibbsit pada suhu yang relatif rendah 250 oC fase boehmite mendominasi pada suhu 350-450 oC Struktur amorf geopolimer dibentuk pada pada pada pada suhu 350-450 oC.Suhu 550-650 OC Geopolimer terutama terbentuk dari reaksi boehmite dan silika penelitian ini menunjukkan efek yang signifikan dari suhu pada pembentukan struktur geopolimer
3053,['FP17'],perbandingan pertumbuhan pascasapih sapi brahman cross di desa wawasan dan desa purwodadi dalam kecamatan tanjungsari kabupaten lampung selatan,"this study was conducted with the aim to compare weaning weight yearling weights post weaning weight gain up to one year of age and average daily gain adg from weaning to one year of age of brahman cross cattle between in wawasan and in purwodadi dalam villages tanjungsari district lampung selatan regency the study was conducted in august 2020 in wawasan village and purwodadi dalam village tanjungsari district lampung selatan regency lampung province the data used were secondary data taken from the records of 30 brahman cross cattle from each village a survey method was used in this research the sampling was done by using purposive sampling the variables observed included recording calves birth date birth weight weaning date calf weaning weight weaning age and yearling weight the results of this study indicated that the weaning weight in wawasan village 167,39 40,59 kg and in purwodadi dalam village 161,12 33,39 kg was not different significantly p 0.05 yearling weight of cattle in wawasan village 217,41 41,68 kg and in purwodadi dalam village 202,62 33,86 kg was not significantly different p 0.05 post weaning weight gain to one year of age in wawasan village 49,86 15,05 kg and in purwodadi dalam village 41,49 9,97 kg was significantly different p 0.05 average daily gain from weaning to one year of age in wawasan village which reached 0.31 0.09 kg and in purwodadi dalam village which reached 0.26 0.06 kg was significantly different p 0.05 keywords body weight gain brahman cross cattle yearling weight weaning weight",['SF'],Jurnal Riset dan Inovasi Peternakan,"JURUSAN PETERNAKAN, FAKULTAS PERTANIAN,  UNIVERSITAS LAMPUNG",2021-12-01,,,en,"Penelitian ini dilakukan dengan tujuan untuk membandingkan bobot bobot seumur tahun yang menyapih berat badan pasca penambahan berat badan hingga usia satu tahun dan rata -rata gain harian ADG dari penyapihan hingga satu tahun usia Brahman melintasi sapi di antara Wawasan dan di desa Purwodadi Dalam Distrik Tanjungsari Lampungungsari LampungungsariKabupaten Selatan Penelitian ini dilakukan pada Agustus 2020 di desa Wawasan dan Purwodadi Dalam Desa Tanjungsari Lampung Selatan Regency Provinsi Lampung Provinsi Data yang digunakan adalah data sekunder yang diambil dari catatan 30 sapi Brahman dari setiap desa. Metode survei digunakan dalam penelitian ini The the the the the the the the the the the the the the the the the the the the the thePengambilan sampel dilakukan dengan menggunakan pengambilan sampel purposive variabel yang diamati termasuk perekaman anak sapi tanggal lahir tanggal lahir tanggal penyapihan anak sapi penyapihan usia penyapihan usia dan berat setahun hasil penelitian ini menunjukkan bahwa bobot penyapihan di desa Wawasan 167.39 40.59 kg dan di PurwodadiDesa Dalam 161.12 33.39 kg tidak berbeda secara signifikan p 0,05 bobot seumur tahun sapi di desa Wawasan 217.41 41.68 kg dan di desa Purwodadi Dalam 202.62 33.86 kg tidak berbeda secara signifikan yang berbeda P.Keuntungan hingga satu tahun di Desa Wawasan 49.86 15.05 kg dan di desa Purwodadi Dalam 41.49 9.97 kg secara signifikan berbeda P.kg dan di desa purwodadi dalam yang mencapai 0,26 0,06 kg secara signifikan berbeda p 0,05 kata kunci penambahan berat badan brahman sapi sapi bobot menyapih berat badan"
